"1.csv","10.csv","11.csv","12.csv","13.csv","14.csv","15.csv","16.csv","17.csv","18.csv","19.csv","2.csv","20.csv","21.csv","22.csv","23.csv","24.csv","25.csv","26.csv","27.csv","28.csv","29.csv","3.csv","30.csv","31.csv","32.csv","33.csv","34.csv","35.csv","36.csv","37.csv","38.csv","39.csv","4.csv","40.csv","41.csv","42.csv","43.csv","44.csv","45.csv","46.csv","47.csv","48.csv","49.csv","5.csv","50.csv","51.csv","52.csv","53.csv","54.csv","55.csv","56.csv","57.csv","58.csv","59.csv","6.csv","60.csv","7.csv","8.csv","9.csv"
"-0.014764","-0.064738","0.1608","-0.077654","-0.055288","0.054242","-0.13577","-0.043797","0.13834","0.098437","0.09437","-0.031962","-0.16439","-0.14301","-0.14133","-0.13685","0.075735","-0.11351","-0.075178","-0.12078","-0.14316","-0.11882","0.18595","-0.16153","-0.096112","0.16326","0.17866","0.15664","0.17463","0.15033","0.156","0.17547","0.15069","0.1798","0.16562","-0.055987","0.13281","-0.020892","0.16121","-0.091706","0.18723","0.18299","0.17205","0.18451","-0.061315","0.19214","0.12056","0.06602","-0.087338","-0.11223","-0.11201","0.04671","0.081028","-0.13024","0.086939","0.18295","0.095007","-0.062529","-0.067233","0.17581"
"0.23216","0.2423","-0.035602","0.15089","0.2417","0.07997","0.0050973","0.12562","0.058782","0.15514","0.12997","0.26125","-0.0076593","-0.0073053","0.066801","0.019739","-0.067091","0.091662","0.2071","0.113","0.11641","0.05335","0.080051","0.059677","0.18362","0.101","0.10158","-0.03571","0.071402","0.067847","0.083557","0.10049","0.061389","0.081633","0.12676","0.26404","-0.00099438","0.11061","0.13856","0.2089","0.056558","0.079365","0.096591","0.10371","0.26422","0.078993","-0.045033","0.026336","0.18652","0.10279","0.10625","-0.013625","-0.020547","0.019648","-0.10129","0.090536","-0.043319","0.25236","0.23758","0.10064"
"-0.1588","0.052784","0.085092","0.12758","0.0017654","0.08449","-0.078396","0.077384","0.11529","0.050224","0.097071","-0.17076","0.010099","0.055371","-0.14215","-0.097915","0.19087","0.19337","0.049421","0.23774","-0.031624","0.22259","-0.042059","-0.055165","0.083208","0.032666","-0.099166","0.12751","0.042426","0.092067","0.098065","-0.040784","0.10417","-0.11944","-0.10345","0.014468","0.17919","0.15964","-0.061527","0.066227","-0.090267","-0.052208","-0.076277","-0.039266","0.032625","-0.14893","0.28149","0.1307","0.083137","0.072954","0.24794","0.026278","0.26204","-0.080908","0.29715","-0.10449","0.31565","-0.039708","0.049494","-0.077375"
