-0.01125,0.0074252,-0.0044383,-0.040867,-0.21897,-0.29175,0.071468,-0.13164,0.4633,-0.38414,0.24701,-0.050982,0.018051,0.06973,-0.20477,0.23457,-0.036332,-0.24023,-0.14676,-0.46297,0.062706,-0.018984,-0.1243
-0.011778,0.011337,0.023409,-0.02819,-0.30112,0.19868,-0.083415,0.16573,-0.12908,0.12782,-0.097172,0.00057483,-0.025404,-0.026071,-0.079767,0.11343,0.088629,-0.16578,-0.44531,-0.17427,0.19447,-0.047313,0.68319
-0.10872,0.10073,-0.0033821,-0.03472,-0.29064,-0.080118,0.25712,-0.52829,-0.027279,0.26852,-0.37108,0.12421,0.048852,-0.059216,-0.016485,0.065082,-0.55168,-1.6653e-16,4.7184e-16,2.7756e-16,-4.1633e-17,5.5511e-17,-4.3021e-16
-0.022105,0.019166,0.035629,-0.064638,-0.53724,0.060882,-0.06075,0.11605,0.094708,-0.075667,0.040418,-0.042388,-0.016908,-0.0039737,0.089915,-0.12324,0.049922,0.070788,0.73189,-0.10301,-0.11936,0.031937,0.27103
-0.095901,0.048496,-0.010365,-0.09393,-0.092684,-0.60622,0.42053,0.19452,-0.21975,0.11058,-0.27467,-0.051093,0.10922,0.28653,-0.0066607,-0.027252,0.39415,5.5511e-17,1.9429e-16,-2.7756e-16,-2.1511e-16,-3.1225e-17,8.3267e-17
-0.017939,0.017268,0.035656,-0.042939,-0.45866,0.30263,-0.12706,0.25244,-0.19662,0.19469,-0.14801,0.00087558,-0.038696,-0.039712,-0.1215,0.17278,0.135,-0.073198,-0.11173,-0.13457,-0.037253,0.005473,-0.64241
-0.085406,0.005891,-0.028182,0.28355,0.038468,0.18036,0.49961,0.062362,0.22769,-0.16726,-0.2732,-0.059419,-0.39556,-0.50639,0.058382,0.0051727,0.22281,-4.1633e-17,-3.6082e-16,-2.498e-16,-2.2204e-16,-1.1623e-16,-6.9389e-18
-0.61579,0.75393,0.070346,-0.0021492,0.09325,0.085565,-0.050943,0.03379,-0.052177,-0.079127,0.13254,-0.01188,0.016011,0.023702,-0.004525,-0.0035504,0.011894,1.1796e-16,5.5511e-17,2.2204e-16,2.949e-17,3.9899e-17,-9.7145e-17
-0.054581,0.048019,-0.042014,0.34208,0.027569,0.081111,-0.26761,-0.19007,0.56402,0.35474,-0.28345,0.081273,0.15932,0.26353,0.029653,-0.069784,0.35967,1.6653e-16,-2.0817e-17,-3.0531e-16,-3.8164e-17,1.301e-17,2.6368e-16
-0.049761,0.02215,-0.00048615,-0.0067785,0.11611,-0.21417,-0.098306,0.67869,0.35149,0.17621,-0.21555,-0.073494,0.031884,-0.094994,0.011122,0.01189,-0.50059,-4.3021e-16,5.5511e-17,4.996e-16,2.0817e-17,1.2143e-17,-2.7756e-16
-0.74233,-0.6418,0.14217,-0.0091295,0.022069,0.064911,0.009099,0.0026095,-0.0055405,-0.016368,0.049071,0.049549,0.03713,0.068399,-0.0099584,-0.0066144,-0.024572,-6.9389e-17,-1.3878e-16,2.7756e-17,3.1225e-17,1.3878e-17,-2.4286e-16
-0.0016824,-0.0029464,-0.0043933,-0.0005646,0.00086513,0.010204,0.0091792,0.00097331,0.0060447,-0.001138,0.020652,-0.033271,-0.0045481,0.074932,0.50349,0.38607,0.0010846,0.027882,-0.15433,-0.078358,-0.72412,-0.16858,0.080635
-0.10666,-0.017106,-0.02167,-0.11074,-0.042516,-0.49566,-0.44959,-0.16231,-0.046079,0.26338,0.090719,0.047037,-0.26299,-0.5542,0.051209,0.061144,0.1872,2.2204e-16,3.296e-17,-4.1633e-17,0,-3.4261e-17,-1.6827e-16
-0.0059476,-0.010692,-0.0070917,-0.0060062,0.0048765,0.023714,-0.030818,-0.007231,-0.035859,-0.21535,-0.16246,-0.053842,0.82785,-0.4691,0.044148,0.046814,0.10816,1.0582e-16,-1.5179e-16,4.1633e-17,-2.6455e-17,-4.5753e-17,-1.5179e-16
-0.019452,0.015886,0.0275,-0.062322,-0.45983,-0.091147,-0.0090199,0.01167,0.23965,-0.21296,0.13891,-0.057462,-0.00060548,0.017357,0.19027,-0.26437,-0.01007,0.21315,-0.38223,0.58894,0.019438,-0.0027587,-0.064145
-0.041992,-0.018282,-0.019613,-0.033221,0.049445,-0.05133,-0.4104,-0.11696,-0.1363,-0.49156,-0.59112,-0.36825,-0.19693,0.1524,-0.011247,-0.005836,-0.0427,-2.3419e-17,-1.3878e-17,7.2858e-17,6.2884e-17,2.331e-17,-7.5894e-17
-0.14201,-0.035853,-0.97733,-0.11148,-0.029731,0.059735,0.00083421,0.033293,-0.0048617,-0.021873,0.021682,0.059876,0.0036546,0.020608,0.0037815,-0.018653,-0.005767,-7.0256e-17,-1.3184e-16,-1.0582e-16,-1.3119e-16,-4.0115e-17,1.8171e-16
-0.0011121,0.00079672,-0.012788,0.00097505,-0.00023683,0.00051479,0.0011365,0.015667,0.076591,-0.026341,-0.00031818,0.013656,-0.0059701,0.026378,-0.51091,0.66062,0.06248,0.23141,0.14137,0.44598,-0.060404,0.018287,0.11973
-0.001806,-0.0031628,-0.004716,-0.00060607,0.00092868,0.010954,0.0098534,0.0010448,0.0064887,-0.0012215,0.022169,-0.035715,-0.0048822,0.080436,0.54048,0.41443,0.0011642,-0.010894,0.15762,0.075226,0.6285,-0.30883,-0.081009
-0.031468,-0.028419,-0.051659,-0.012402,0.0039998,0.064018,0.11201,-0.11974,0.03798,0.32822,0.19997,-0.89867,0.056213,-0.030261,-0.056852,-0.012076,-0.0129,-5.2042e-17,-1.0408e-16,1.3878e-17,-1.3878e-16,-2.949e-17,1.3878e-17
-0.0086634,-0.012603,-0.060592,0.54431,-0.10449,-0.13235,-0.053329,0.036548,-0.18692,-0.044779,0.10224,-0.022911,0.027318,0.016193,-0.014158,0.016165,-0.10353,0.69849,-0.10007,-0.32031,0.080561,0.01013,0.00032902
-0.010769,-0.015667,-0.075318,0.6766,-0.12989,-0.16451,-0.06629,0.045431,-0.23235,-0.055662,0.12709,-0.028479,0.033958,0.020129,-0.017599,0.020094,-0.12869,-0.56192,0.080501,0.25768,-0.064809,-0.0081496,-0.00026469
-0.00090097,-0.0015779,-0.0023528,-0.00030236,0.0004633,0.0054646,0.0049157,0.00052124,0.0032371,-0.00060941,0.01106,-0.017818,-0.0024356,0.040128,0.26964,0.20675,0.00058083,-0.030227,-0.027765,-0.0044679,0.092355,0.93383,0.011809
