-0.017948,-0.018618,-0.0024213,-0.020812,-0.064192,0.090234,-0.61305,0.42487,-0.1132,0.028856,-0.066512,0.025994,-0.36436,0.52005,0.091249,1.1432e-16
-0.026276,-0.052019,-0.0037843,-0.98739,0.0076644,-0.0034356,-0.0032756,-0.0096234,0.0032369,0.0016217,-0.031777,-0.0034079,0.043566,-0.027802,0.10423,-0.083125
-0.42584,-0.89966,0.013835,0.059648,0.0058711,-0.015546,0.014698,-0.050919,-0.044732,0.0057432,-0.0054568,-0.0019758,0.011599,0.01489,0.0027139,-2.0817e-17
-0.0034685,-0.0075526,-0.00041486,-0.13386,0.024346,-0.023274,0.046295,-0.16336,0.076166,-0.039614,0.49843,0.030453,-0.33303,0.13903,-0.58144,0.47645
-0.02926,-0.038977,-0.0028937,-0.017958,-0.18772,0.12634,0.33292,0.66776,0.061545,0.024892,-0.040049,0.04832,-0.40011,-0.46377,-0.076372,2.0817e-17
-0.02162,0.010007,0.031803,0.0023755,0.93612,0.16774,0.089265,0.15634,-0.045333,0.23743,-0.0097349,-0.020065,-0.050478,0.0062089,-0.0060204,-1.9906e-16
-0.040966,0.034015,0.99654,-0.0048065,-0.037958,0.04754,-0.002595,-0.012971,-0.001383,-0.012738,-0.0001698,0.0033136,0.001209,-0.00010381,0.00014083,3.3827e-17
-0.005279,0.0044089,0.0015773,7.3486e-05,-0.031195,-0.063906,-0.0020559,-0.026315,0.028572,0.28495,-0.011627,0.95239,0.068747,0.016275,-0.0028041,1.8757e-17
-0.013931,0.010684,0.033748,0.00033066,0.23811,-0.66249,0.023628,0.22056,-0.1357,-0.639,0.00034415,0.16301,0.020604,0.004309,6.6471e-05,2.7322e-17
-0.0016827,-0.0016632,-0.00035089,-0.032929,-0.022441,0.021157,-0.027717,0.13858,-0.048818,0.028587,-0.41514,-0.027142,0.2834,-0.039512,0.11597,0.84047
-0.021211,-0.034156,0.0024619,0.013212,0.11351,0.0061708,-0.63662,0.025622,0.51984,-0.084738,0.094655,0.012384,0.14473,-0.51068,-0.1052,-1.8215e-16
-0.01693,0.013223,0.040594,0.00030483,-0.054572,-0.70117,-0.012546,0.083616,0.12866,0.64752,0.0091925,-0.24119,-0.04426,0.0068948,-0.003895,7.8496e-17
-0.005807,0.00069067,-0.0015848,0.00076655,-0.081255,0.073809,-0.07503,0.3867,-0.37868,0.11196,0.5879,-0.042953,0.57266,-0.035164,-0.013055,5.1174e-17
-0.023074,-0.025564,0.00061047,0.0082469,-0.0088497,0.05514,0.30094,0.25932,0.72199,-0.10279,0.13794,-0.0029369,0.24265,0.45744,0.13717,3.0878e-16
-0.90172,0.42729,-0.053668,0.0019538,-0.020661,0.017043,6.0956e-05,-0.023786,-0.0064346,-0.0092901,-0.0026438,-0.0041623,0.00096005,-0.0024664,0.00072376,2.0817e-17
-0.003612,-0.0027507,-0.00072848,-0.038366,-0.032325,0.028558,-0.0039539,0.16139,-0.020503,0.020535,-0.44523,-0.03282,0.31061,0.14464,-0.77028,-0.24435
