-0.0020627,0.02792,-0.012683,0.27478,0.43502,-0.55485,0.0024533,-0.28295,0.39563,0.0037266,-0.43572,-1.4243e-16
-0.001648,0.0036912,-0.0248,-0.91723,0.112,-0.38062,0.0018423,-0.0039142,-0.024054,-0.0057441,-0.00030386,-6.6817e-17
-0.014466,-0.00063815,0.00036931,0.019747,-0.11775,-0.088805,0.50749,-0.0015435,-0.019306,0.68221,0.00015819,-0.5043
-0.0012856,0.01948,-0.0062299,0.067434,0.096487,-0.10199,-0.00066307,-0.79667,-0.37241,-0.010532,0.44927,-2.1332e-16
-0.10602,0.20258,-0.9725,0.0092491,-0.0057912,0.040919,-0.00066579,0.0016985,0.012715,0.003386,0.00020181,-3.0959e-17
-0.001924,0.018268,-0.017927,0.2389,0.36901,-0.45222,0.0013547,0.53311,-0.30449,-0.010632,0.47389,4.0589e-16
-0.99226,-0.054667,0.097648,-0.0078284,0.043143,0.029086,0.0016946,0.00011765,0.0007834,-0.010924,1.6083e-06,1.3878e-17
-0.033434,0.97694,0.20811,-0.012776,-0.018615,0.020944,-2.7095e-05,0.013475,0.0045308,0.00015448,-0.001246,7.3308e-18
-0.00090693,0.0065634,-0.010028,0.038813,0.046574,-0.029271,-0.001195,0.029033,-0.78129,-0.017914,-0.61947,-1.8735e-16
-0.014886,-0.00081891,0.0014491,0.015427,-0.095919,-0.077097,-0.44971,-0.00099701,-0.017687,0.70307,0.00018429,0.53622
-0.035287,5.1354e-05,-0.0096897,0.099144,-0.56533,-0.39881,0.50025,-0.0022994,-0.010434,-0.17043,-0.00022199,0.48039
-0.03699,-0.00019426,-0.0085229,0.096346,-0.55287,-0.39455,-0.53846,-0.0018053,-0.0099845,-0.10257,-0.0001837,-0.47684
