0.017403,0.018204,-0.020544,-0.025763,0.025922,0.013247,0.13355,0.090915,-0.11066,-0.12302,-0.010397,-0.017227,0.33791,0.34507,0.16003,0.23672,-0.06305,0.010919,0.074139,-0.16084,0.10738,0.11785,-0.018618,0.075227,-0.15746,0.24973,0.2133,-0.21156,-0.061031,-0.27016,-0.18041,-0.049083,0.095481,0.026222,0.083792,0.048341,0.44045,0.067764,-0.078572,-0.057635,0.20813,-0.018391,-1.4119e-12,0.013071,-0.040009
0.02142,0.033704,0.023737,-0.36357,-0.25411,0.2141,-0.18771,-0.065853,0.005643,-0.035642,0.0036221,-0.022977,0.059514,0.049076,-0.0032279,0.0015451,-0.0079982,-0.044812,-0.01899,-0.056538,-0.0028461,-0.00032962,0.024732,0.0039717,0.02541,0.024495,-0.040922,0.0078668,0.32857,0.14899,-0.051681,0.033538,0.27819,0.10387,0.33183,-0.18286,-0.060954,-0.074742,-0.37828,-0.29243,-0.071419,-0.070644,-1.76e-12,-0.0040726,0.29143
0.11536,0.010259,-0.17254,0.088849,0.0010153,0.16022,0.027339,0.1925,0.45144,-0.55346,0.048433,0.045299,-0.043803,-0.37583,0.0047829,-0.022472,-0.14267,-0.20946,-0.036135,-0.2027,0.08217,-0.096609,0.039004,-0.19014,-0.18171,0.14419,0.11363,0.011591,-8.0491e-16,9.7145e-17,-2.4286e-17,4.8572e-17,8.3267e-17,-1.3878e-16,-8.3267e-17,8.3267e-17,2.0817e-17,-1.5613e-16,-1.6653e-16,0,9.7145e-17,6.9389e-18,7.1302e-17,4.1633e-17,-1.9429e-16
0.14823,-0.024383,-0.042673,-0.15867,-0.26908,0.069369,0.27239,0.18225,0.052617,0.12512,-0.0064413,-0.018927,-0.36475,-0.037147,0.16594,-0.048856,0.24851,0.099644,0.2664,0.25333,0.29246,-0.12531,-0.24353,0.069034,-0.01281,0.0037246,0.4583,0.016906,2.0817e-17,-5.4861e-16,-2.4286e-17,-1.2143e-16,-1.7391e-16,1.8215e-16,1.5092e-16,-1.7347e-17,4.597e-17,-1.1189e-16,-1.2837e-16,2.4286e-17,-8.6736e-19,-3.4694e-17,-5.9483e-17,8.6736e-17,-2.8103e-16
0.030662,-0.06581,0.0097814,-0.037978,0.046769,-0.018077,0.12456,-0.40819,0.10621,-0.043278,-0.012823,-0.092797,0.037804,0.039108,0.087677,0.0034362,-0.066214,-0.12882,0.054357,0.041135,0.085673,-0.02774,-0.025077,-0.0088514,-0.067897,-0.15961,0.022882,0.058666,0.31347,0.13166,-0.070876,0.24434,-0.43617,0.35,-0.062884,-0.1786,0.28199,0.046277,-0.0019992,0.05406,-0.053838,0.010442,1.2845e-12,-0.27794,-0.11703
0.73726,0.57102,0.30943,0.096015,0.041394,-0.03477,-0.039799,-0.066958,-0.072226,-0.014978,-0.065831,0.0003179,0.031068,-0.034991,-0.025696,3.079e-05,-0.01201,0.010425,0.018926,0.02462,-0.025551,0.0247,0.02363,-0.01933,0.010897,-0.014582,-0.0046877,-0.0062931,-2.2204e-16,2.498e-16,1.8735e-16,-1.1102e-16,-5.5511e-17,4.1633e-17,4.5103e-17,2.0817e-17,5.5511e-17,1.0408e-17,0,6.9389e-18,6.9389e-18,1.7347e-18,-2.7336e-18,7.8063e-17,-5.5511e-17
0.096604,0.076095,-0.26169,0.0094424,-0.1139,-0.081011,0.07427,-0.014359,0.11784,0.34242,-0.0011956,0.225,-0.21122,0.074791,-0.070251,0.2606,-0.37784,-0.23856,-0.0062125,-0.42619,-0.22053,-0.063701,-0.25509,0.12136,0.22394,-0.082183,0.12421,0.006367,1.6306e-16,-1.3531e-16,1.0235e-16,-6.9389e-18,-1.4507e-16,7.3726e-17,1.3661e-16,5.2042e-17,1.6512e-16,1.4311e-16,-5.833e-17,5.5294e-17,-5.3776e-17,1.3824e-17,-5.773e-17,1.7347e-18,3.2288e-16
0.15373,-0.10094,-0.11065,0.0049525,0.31193,0.32547,-0.057296,-0.04989,0.12987,0.21474,0.0082093,-0.053039,0.12183,0.22861,-0.31066,-0.21213,0.012417,0.089144,-0.47466,0.079554,0.10984,-0.10762,-0.3179,-0.17639,-0.023228,0.15433,0.21328,0.070959,-7.6328e-17,-2.2204e-16,-5.5511e-17,2.2204e-16,4.1633e-17,7.6328e-17,-2.7235e-16,-2.9143e-16,0,-8.6736e-17,4.1633e-17,5.5511e-17,-9.7145e-17,-1.0235e-16,-8.7184e-17,-1.0582e-16,-6.245e-17
0.020614,0.011128,-0.055288,-0.069869,-0.091199,0.0038917,0.32316,0.009304,-0.034177,0.1352,0.038959,0.16047,0.040775,-0.23221,-0.23948,0.0020989,0.18507,0.17054,-0.070188,-0.062231,-0.243,0.14737,0.087643,-0.035473,-0.14989,0.19908,-0.02366,-0.20795,0.41131,-0.16093,0.14965,-0.035141,-0.16026,0.12094,0.086369,0.081434,-0.088452,-0.28077,0.056934,-0.040588,0.18997,0.0010982,-6.2879e-13,0.11496,-0.19314
0.031211,-0.023655,0.011215,-0.0075518,-0.068058,-0.036451,0.095009,0.099896,-0.063731,0.033674,-0.011964,0.0095979,3.1627e-05,0.11035,0.38339,-0.70537,-0.13313,-0.30861,-0.084133,0.022667,-0.28997,0.12014,-0.067648,-0.048171,-0.006878,0.005346,0.025103,-0.29068,4.5103e-17,-6.1062e-16,-3.3307e-16,2.7756e-16,2.047e-16,8.3267e-17,-1.6653e-16,-7.6328e-17,-1.1102e-16,-2.9534e-16,5.5511e-17,1.1796e-16,-2.7756e-17,-3.9899e-17,-1.0875e-16,-2.949e-17,2.2204e-16
0.033243,0.0069485,-0.034351,-0.21669,0.2274,-0.085961,0.11335,0.15926,-0.1119,-0.14542,-0.0036872,0.063722,0.20894,0.29763,0.10153,0.1821,-0.14218,0.06633,0.12935,-0.066464,0.0063113,0.041081,-0.058861,-0.067807,-0.2629,-0.042376,0.16324,-0.12118,0.067644,0.29943,0.19996,0.054401,-0.10583,-0.029063,-0.092872,-0.053579,-0.48818,-0.075106,0.087085,0.06388,-0.23068,0.020384,1.5649e-12,-0.014487,0.044344
0.056163,-0.14413,0.033958,0.026104,-0.087026,-0.13253,-0.13736,0.045176,-0.096624,-0.0096994,0.032701,0.3534,0.33123,-0.12753,-0.17571,0.18,0.11238,-0.54302,0.070145,0.4737,-0.060216,-0.062162,-0.22883,-0.019676,0.009441,0.06419,0.04181,-0.02339,-2.0817e-16,-1.0408e-16,0,-1.3878e-16,-2.3072e-16,-8.3267e-17,-1.3878e-16,1.249e-16,3.3307e-16,-1.9429e-16,-2.2551e-17,7.6328e-17,9.7145e-17,-6.5919e-17,-2.5701e-17,2.6021e-17,-3.3307e-16
0.0071644,-0.0038701,-0.0064598,-0.079012,0.083328,-0.039991,-0.0029194,0.031545,-0.0049233,-0.014061,0.0023255,0.032375,-0.039186,-0.0055975,-0.017503,-0.012857,-0.034837,0.023068,0.025511,0.032124,-0.036991,-0.026651,-0.01718,-0.055416,-0.049352,-0.10933,-0.011929,0.028466,0.021079,0.092028,0.087935,0.032333,0.62025,0.28521,-0.2018,-0.28507,0.18049,-0.31798,0.059362,0.40392,0.12064,0.077082,-6.1272e-12,-0.010734,-0.17286
0.019442,-0.010502,-0.01753,-0.21441,0.22612,-0.10852,-0.0079221,0.085602,-0.01336,-0.038157,0.0063107,0.087853,-0.10634,-0.01519,-0.047498,-0.034889,-0.094535,0.062598,0.069229,0.087173,-0.10038,-0.072321,-0.04662,-0.15038,-0.13393,-0.29669,-0.032371,0.077247,0.072646,-0.047957,0.014013,-0.016204,-0.027294,-0.13289,-0.0028729,0.11024,0.16304,0.037968,-0.043019,-0.25376,0.31025,0.64816,1.607e-11,-0.029127,0.17354
0.056586,-0.019264,-0.11847,0.0005913,0.056359,0.22424,0.21516,0.10267,-0.065446,-0.068942,0.036805,0.065963,0.21492,-0.061527,-0.12062,-0.021169,0.039386,-0.00042406,0.047252,-0.050227,0.31303,0.0097095,0.094264,-0.13755,0.53118,-0.43643,-0.07579,-0.4264,1.027e-15,-1.0547e-15,-5.5511e-16,8.3267e-17,2.7756e-17,0,-1.6653e-16,-1.8041e-16,4.8572e-17,2.3939e-16,-5.5511e-17,1.1102e-16,-2.1684e-16,-1.6306e-16,1.9734e-19,-2.949e-17,7.0777e-16
0.01417,-0.0026277,-0.026091,-0.0051743,-0.0243,-0.017934,0.0061597,0.036098,0.042939,0.016385,0.016258,-0.062932,0.031166,-0.14983,0.14928,0.11157,-0.27417,0.10975,-0.22623,0.23668,0.0618,0.12938,-0.028421,0.16322,0.022303,-0.027055,0.0047855,-0.053995,-0.0041905,0.0079303,-0.0012704,0.031288,-0.084349,0.064255,-0.062771,0.10799,-0.25935,0.16387,-0.55933,0.3289,0.37237,0.0056461,-1.8652e-11,-0.0059054,-0.063054
0.019198,0.033494,0.028751,0.016585,0.0081172,-0.0075926,-0.013236,-0.0359,-0.050507,-0.013827,0.69834,-0.00081488,-0.048633,0.042348,0.023786,-2.6628e-05,0.0074407,-0.0056849,-0.0097769,-0.011252,0.010503,-0.0092972,-0.0085754,0.0069566,-0.0037052,0.004877,0.0015537,0.0020251,-0.028374,-0.35503,0.38546,-0.080462,-0.054291,0.074987,-0.24108,-0.28805,0.0097013,0.1053,-0.11498,-0.091815,-0.068576,-0.037746,-1.7133e-13,7.7412e-17,0.17166
0.069555,-0.0080891,-0.07768,-0.020522,0.014274,-0.047586,-0.062295,0.14718,0.3128,0.43406,0.061749,-0.41661,0.2623,-0.11433,0.27683,0.19433,0.067219,-0.0013912,0.17619,0.058547,-0.16353,-0.19176,0.044027,-0.40917,0.021403,0.068981,-0.12457,-0.090196,4.996e-16,-1.5959e-16,-2.7756e-17,1.6653e-16,8.3267e-17,-2.3592e-16,-1.3878e-16,4.5103e-17,-1.6653e-16,-9.0206e-17,-6.9389e-18,6.9389e-18,-4.8572e-17,-3.8164e-17,7.5991e-17,2.1684e-17,1.1102e-16
0.01417,-0.0026277,-0.026091,-0.0051743,-0.0243,-0.017934,0.0061597,0.036098,0.042939,0.016385,0.016258,-0.062932,0.031166,-0.14983,0.14928,0.11157,-0.27417,0.10975,-0.22623,0.23668,0.0618,0.12938,-0.028421,0.16322,0.022303,-0.027055,0.0047855,-0.053995,-0.012775,0.026591,0.019893,-0.015689,0.035932,-0.013208,0.025225,-0.1013,0.062566,-0.14528,0.26571,-0.2682,-0.059507,-0.014259,-0.70711,-0.0059054,-0.023362
0.02142,0.033704,0.023737,-0.36357,-0.25411,0.2141,-0.18771,-0.065853,0.005643,-0.035642,0.0036221,-0.022977,0.059514,0.049076,-0.0032279,0.0015451,-0.0079982,-0.044812,-0.01899,-0.056538,-0.0028461,-0.00032962,0.024732,0.0039717,0.02541,0.024495,-0.040922,0.0078668,-0.067431,-0.13789,-0.059612,0.078788,-0.020534,0.22404,-0.089828,0.013335,-0.25459,0.31194,0.53141,0.096192,0.38671,0.013455,-1.815e-12,-0.0040726,0.054181
0.021857,-0.0011128,-0.010574,0.0101,0.0039578,0.059729,0.037234,0.025484,0.075297,0.10411,-0.021892,0.17299,-0.2907,0.287,0.072152,0.20348,0.04768,-0.24045,-0.28237,0.20268,-0.013877,0.066133,0.66881,-0.23588,0.0055189,-0.024361,0.21038,-5.4227e-05,-6.1062e-16,1.9429e-16,2.2204e-16,-2.3592e-16,-7.6328e-17,-6.245e-17,-5.7072e-16,-2.0123e-16,-2.0817e-17,-3.4694e-17,3.6429e-17,2.2551e-17,-1.7347e-17,8.6736e-19,1.1775e-16,-1.0408e-17,-3.1919e-16
0.030662,-0.06581,0.0097814,-0.037978,0.046769,-0.018077,0.12456,-0.40819,0.10621,-0.043278,-0.012823,-0.092797,0.037804,0.039108,0.087677,0.0034362,-0.066214,-0.12882,0.054357,0.041135,0.085673,-0.02774,-0.025077,-0.0088514,-0.067897,-0.15961,0.022882,0.058666,0.082222,-0.35153,-0.041681,-0.52833,0.20143,-0.070437,0.15564,0.20644,-0.26888,-0.12416,0.04135,0.055434,-0.078868,0.012965,3.9508e-13,-0.27794,-0.087995
0.088944,0.0096419,-0.11691,-0.084366,-0.14291,-0.017975,0.51439,0.21981,-0.19813,-0.11201,0.017606,-0.14201,0.23653,0.073838,0.024642,-0.039874,-0.031125,-0.08755,-0.17188,0.020691,-0.088653,-0.17564,0.083834,0.022785,0.17146,0.016562,-0.1574,0.60197,-2.2204e-16,1.4797e-15,7.7716e-16,-4.1633e-16,-3.5041e-16,-5.5511e-17,-8.3267e-17,3.4694e-17,1.1102e-16,3.6082e-16,2.1511e-16,-6.9389e-18,2.7756e-17,5.5511e-17,-3.4038e-17,6.9389e-17,-1.5266e-16
0.14208,-0.068961,-0.084952,0.019709,-0.12373,-0.073565,0.039952,0.1226,0.13096,0.30767,0.016108,0.27161,0.021723,0.11678,-0.043558,-0.1759,-0.16949,-0.041835,0.096929,-0.03714,0.54269,0.031308,0.1018,0.023556,-0.33269,0.070041,-0.48197,0.042027,1.3878e-16,6.6613e-16,1.8735e-16,1.1102e-16,8.3267e-17,2.7756e-17,1.9429e-16,1.3878e-17,-5.5511e-17,-1.1102e-16,-1.3878e-17,-8.3267e-17,1.6653e-16,9.0206e-17,1.7213e-17,3.8814e-17,2.2204e-16
0.01417,-0.0026277,-0.026091,-0.0051743,-0.0243,-0.017934,0.0061597,0.036098,0.042939,0.016385,0.016258,-0.062932,0.031166,-0.14983,0.14928,0.11157,-0.27417,0.10975,-0.22623,0.23668,0.0618,0.12938,-0.028421,0.16322,0.022303,-0.027055,0.0047855,-0.053995,-0.012775,0.026591,0.019893,-0.015689,0.035932,-0.013208,0.025225,-0.1013,0.062566,-0.14528,0.26571,-0.2682,-0.059507,-0.014259,0.70711,-0.0059054,-0.023362
0.060954,-0.0086207,-0.11668,0.051668,0.043008,0.11136,-0.049452,0.1044,0.39758,0.045947,0.067856,-0.074343,0.21183,0.16153,-0.30259,-0.20016,-0.10032,0.062724,0.39178,0.1854,-0.22061,0.20476,0.26381,0.39649,0.053143,-0.095846,0.17802,0.12834,4.4409e-16,1.9429e-16,5.7593e-16,-1.249e-16,-1.9429e-16,-2.7756e-17,3.8164e-17,9.7145e-17,-6.9389e-17,2.55e-16,5.5511e-17,-1.4572e-16,-1.9429e-16,9.194e-17,-2.1792e-17,5.6379e-17,-2.446e-16
0.011527,0.01138,0.0098062,0.0044617,0.0039976,0.0017237,0.010246,0.00027742,-0.015472,-0.0007553,-0.011253,-0.016162,0.03958,0.015559,-0.03315,-0.025016,-0.0089655,0.018662,-0.13012,0.02685,-0.078348,-0.79454,0.19863,0.41442,-0.17151,-0.050501,-0.016989,-0.31044,-7.7716e-16,1.0825e-15,-2.498e-15,5.8287e-16,7.3552e-16,-2.7062e-16,4.7878e-16,2.0817e-16,-5.8981e-16,-2.1164e-16,1.275e-16,-3.721e-16,3.7297e-16,-2.5153e-17,7.7404e-18,-4.2674e-16,5.048e-16
0.050477,-0.06339,0.0016816,-0.21636,0.2324,-0.11958,0.092162,-0.26027,0.074486,-0.061754,-0.011255,0.00040998,-0.081306,-0.00063918,0.043697,-0.041571,-0.11301,-0.04931,0.13972,0.078572,0.11397,-0.06804,0.083204,0.064511,0.36081,0.48764,-0.069368,-0.054859,0.05638,-0.0026912,0.27806,0.30945,0.1081,-0.24421,0.0073789,0.18423,0.040589,-0.094716,0.056562,0.071365,0.086173,0.00069885,-4.8238e-13,-0.078389,0.15123
0.019442,-0.010502,-0.01753,-0.21441,0.22612,-0.10852,-0.0079221,0.085602,-0.01336,-0.038157,0.0063107,0.087853,-0.10634,-0.01519,-0.047498,-0.034889,-0.094535,0.062598,0.069229,0.087173,-0.10038,-0.072321,-0.04662,-0.15038,-0.13393,-0.29669,-0.032371,0.077247,0.05748,-0.040141,0.031804,0.022352,0.0082584,-0.15679,0.045556,0.077117,0.15038,0.059999,0.020476,-0.079467,0.25013,-0.73804,-1.8159e-11,-0.029127,-0.0064235
0.017154,0.019485,0.0090099,-0.036695,0.074396,-0.020525,-0.024872,0.05207,0.075703,0.13937,0.0048724,-0.20556,0.11786,-0.12768,0.094673,0.05282,0.38331,-0.31749,-0.242,-0.25359,0.13893,0.21149,-0.0012767,0.32244,-0.19221,-0.27649,0.081063,0.051194,0.045356,-0.002165,0.22369,0.24894,0.086967,-0.19646,0.0059361,0.14821,0.032652,-0.076197,0.045502,0.057411,0.069324,0.00056221,-3.8806e-13,-0.063062,0.12166
0.022553,-0.041928,-0.041288,0.031398,0.10229,0.20783,-0.01915,-0.01333,-0.19996,0.089447,-0.0025051,-0.014764,-0.010352,-0.13719,0.03779,-1.804e-06,-0.08803,-0.059161,0.10538,-0.016801,0.0038191,-0.0015917,0.070832,0.015496,-0.06156,0.029748,0.044972,0.047842,0.061137,0.066338,0.1106,0.072746,0.25402,0.34364,-0.34749,0.51905,0.0034429,0.20116,-0.091159,-0.3464,-0.16741,-0.032444,-2.1422e-12,1.648e-17,-0.19769
0.035925,-0.066787,-0.065769,0.050015,0.16294,0.33105,-0.030505,-0.021234,-0.31851,0.14248,-0.0039903,-0.023517,-0.016491,-0.21853,0.060195,-2.8737e-06,-0.14022,-0.094238,0.16785,-0.026763,0.0060835,-0.0025354,0.11283,0.024684,-0.09806,0.047387,0.071636,0.076209,0.14838,-0.041277,0.061103,0.064315,0.064047,-0.35969,0.23807,-0.36129,-0.029226,0.29611,0.040224,0.073243,0.0022693,0.087671,1.0512e-12,5.2042e-18,-0.35612
0.021653,-0.03422,0.010605,-0.0053591,-0.048173,-0.03353,0.049117,0.065152,-0.083926,-0.04536,-0.0076464,-0.31191,-0.15928,0.061703,-0.24072,0.043129,-0.090638,-0.151,0.01893,0.050963,0.01474,0.050033,-0.030671,-0.018626,-0.064094,0.021513,-0.072795,-0.12385,0.22282,-0.25474,-0.4769,0.23792,0.064609,-0.25254,-0.44526,-0.096957,-0.16506,-0.12986,-0.041839,-0.067704,-0.057544,-0.023216,4.8208e-14,-2.5717e-16,0.031746
0.036558,0.015322,-0.036329,-0.31559,-0.069342,0.044238,0.06461,0.031486,0.00050508,0.037593,0.031486,0.078494,0.012139,-0.16826,-0.068105,0.038819,-0.092612,0.14405,-0.11898,0.099115,-0.13746,0.098636,0.018042,-0.0090172,-0.11411,-0.048415,-0.044543,-0.085461,0.061537,-0.12645,-0.079696,0.00018704,0.025834,-0.078298,0.025493,0.19576,0.27771,0.26215,0.057769,0.42934,-0.52424,0.047324,3.9736e-12,0.036658,0.22715
0.17718,0.14377,-0.834,0.030306,-0.058029,-0.20228,-0.23282,-0.16562,-0.20606,-0.1215,-0.013454,-0.072486,-0.011626,0.036355,0.045571,-0.055542,0.1791,0.07698,-0.014331,0.10464,0.0066485,0.033184,0.049438,-0.0068222,-0.038885,0.0089614,-0.022138,-0.037323,-1.5266e-16,-5.5511e-17,-1.6653e-16,-5.5511e-17,1.1102e-16,1.3878e-16,5.5511e-17,-4.8572e-17,-1.1102e-16,0,2.7756e-17,-2.7756e-17,-6.9389e-18,-1.7347e-17,-4.5914e-18,-1.7347e-18,0
