-0.016846,0.041842,-0.032081,0.18533,0.13827,-0.10058,-0.052177,-0.093728,0.00093761,-0.14752,0.029858,0.32603,0.13629,0.32438,-0.34132,-0.091952,0.12051,-0.25564,-0.10563,0.22986,0.082918,0.26373,-0.29787,0.033422,-0.16726,-0.27968,-0.12105,-0.0054755,-0.11405,0.055403,0.151,0.13275,0.048806,0.16726,0.16209,-4.4409e-16,-1.2967e-16
-0.97784,-0.19138,-0.033012,-0.041203,0.012068,0.043463,0.0052009,0.033632,0.0033283,0.015975,0.014021,-0.0017919,0.012391,-0.0066532,-0.012382,-0.00033901,-0.007135,0.0017805,-0.010534,0.0056489,-0.0036286,0.0058933,-0.0073237,0.0057338,0.0035277,0.005096,0.0011344,-0.0004518,-0.001957,-0.00035067,0.0033146,-0.0022663,0.0017532,0.00040929,-0.00098641,0,5.2475e-17
-0.014372,0.0067393,0.032256,0.1352,-0.0045988,0.024601,0.017506,-0.081544,-0.14071,0.047691,0.050825,-0.040082,-0.34229,-0.19925,-0.10687,-0.1801,-0.14914,-0.0042887,-0.16114,-0.21267,0.08009,0.094575,-0.012309,-0.50242,-0.016473,-0.42703,-0.25158,-0.099852,0.11839,-0.072303,-0.11011,-0.13048,-0.25502,0.048605,-0.1131,2.2204e-16,5.8547e-17
-0.0052818,0.016556,0.076586,-0.071353,0.10419,-0.019916,-0.093689,-0.014183,-0.052352,0.23735,-0.35175,0.048051,-0.092565,0.075678,-0.16447,-0.023871,0.046196,-0.079218,0.001461,-0.037252,-0.26852,-0.033969,0.18948,0.10077,-0.16385,0.065416,-0.040841,0.10737,0.17875,0.065982,0.070775,-0.23908,-0.11306,0.23486,0.059564,-0.19548,0.59989
-0.025674,0.020276,0.054189,0.070275,-0.16525,-0.041852,0.027818,-0.074751,-0.42331,-0.43694,-0.28061,0.11048,-0.096145,0.29623,0.10237,0.18239,-0.28307,0.36506,-0.30272,0.086492,-0.078874,-0.044021,0.041656,-0.021881,0.022027,0.089426,-0.0040832,-0.10731,-0.024156,0.089992,0.0028759,-0.0254,0.026466,0.029174,0.0064585,3.8858e-16,1.8041e-16
-0.020956,-0.012761,-0.018451,-0.0034871,-0.025644,0.038709,0.041987,-0.0051777,-0.25804,-0.24778,-0.19991,0.044453,-0.013518,0.11843,0.2238,0.14948,0.45174,-0.085659,0.48806,-0.21337,0.32248,0.10208,0.23431,0.013887,-0.044804,-0.23017,-0.019537,-0.0043821,0.11387,0.037382,0.00054366,-0.00052349,-0.062925,-0.013609,0.00015636,-2.7756e-17,2.0166e-17
-0.0040207,0.031081,0.17666,-0.030505,0.012279,-0.063421,-0.16561,0.077358,-0.26367,0.0032243,0.24444,-0.2732,0.31623,0.011538,0.036948,-0.24506,0.30375,0.35162,-0.11687,-0.012076,0.017652,0.077816,-0.25868,0.0065455,-0.024138,0.016596,0.12584,0.082201,0.15068,0.15778,-0.089835,0.021604,-0.26419,0.086996,0.027419,-0.32107,-5.1066e-16
-0.0053614,0.0079415,0.047641,-0.046785,0.068432,-0.0032565,-0.059045,-0.0040452,-0.029888,0.14309,-0.21238,0.041706,-0.042593,0.047565,-0.12276,-0.052565,0.029533,-0.064654,-0.012296,0.062559,-0.21025,-0.0088591,0.21544,0.093897,-0.13835,0.0066314,-0.20191,0.067398,0.11869,0.2806,-0.61409,0.32536,-0.039795,-0.047811,0.069055,0.014533,-0.37331
-0.046771,0.11249,0.16056,0.45941,-0.11822,0.18635,-0.0061506,-0.18763,0.11907,0.10381,0.077749,-0.18988,-0.1996,0.27852,0.093065,-0.06321,-0.15615,-0.09621,0.15143,0.12847,-0.0030011,0.025427,-0.07354,0.19279,0.085447,-0.14442,0.2251,0.11261,0.11817,0.3511,-0.029789,-0.24195,-0.026962,-0.23965,-0.067924,-2.7756e-17,8.3267e-17
-0.0072499,0.0024684,0.010505,-0.026208,0.029181,-0.119,0.02143,-0.027109,0.057373,-0.13897,0.11741,0.056614,-0.15933,0.27709,-0.35071,-0.22912,-0.011283,0.070761,0.20718,-0.34438,-0.15469,-0.085303,0.0036973,0.054016,0.43069,0.11799,-0.079186,-0.14934,0.27532,-0.072365,0.11621,0.2435,0.13943,-0.10215,-0.11322,-0.20091,2.7756e-17
-0.0070902,0.038763,0.19847,-0.099587,0.19365,0.082788,-0.16544,-0.030327,-0.044949,0.16875,-0.2825,-0.051263,0.050775,0.092217,0.027988,-0.32563,0.16795,0.28535,0.012019,0.039653,-0.12598,-0.0088793,-0.012262,0.040399,0.17397,-0.19769,-0.069185,-0.11053,-0.18384,-0.16449,0.12712,-0.069919,0.022432,-0.31045,0.20088,0.45945,4.3021e-16
-0.015269,0.016174,0.25043,0.14273,-0.27183,-0.015475,0.5192,0.10874,0.17697,0.16383,-0.088023,0.18678,0.012401,0.056771,-0.054968,-0.030257,0.30163,0.086916,-0.31655,-0.079137,0.096947,-0.25814,0.086623,0.10012,-0.10097,-0.17062,0.12131,-0.1286,-0.057267,-0.15095,-0.052968,0.031786,0.01727,-0.11181,0.024749,-0.20091,-1.6653e-16
-0.17422,0.95427,-0.18155,-0.052595,-0.02357,0.081003,-0.0034459,0.017215,0.012751,-0.011361,0.0012458,0.023089,0.045728,-0.044724,-0.01013,-0.0083894,0.019058,0.019264,-0.031622,-0.050282,0.01621,-0.0044205,0.05132,-0.016734,-0.013434,0.034465,-0.010321,-0.0092918,0.0078255,-0.033882,-0.0019833,0.016762,0.0086832,0.013295,-0.0031196,2.2204e-16,5.5511e-17
-0.052551,0.091916,0.07551,-0.20532,0.05664,-0.8083,0.082336,-0.10176,0.068753,-0.006532,0.060383,-0.018596,-0.14819,0.011699,0.031691,-0.095717,-0.023589,0.055395,0.12405,0.3145,0.10407,-0.020901,0.15932,-0.020699,-0.0001624,-0.080694,0.076607,0.012621,-0.077487,0.073977,-0.028884,-0.13195,-0.060146,-0.077661,-0.13894,-5.5511e-17,1.1102e-16
-0.034167,0.0087367,0.030564,0.20552,0.0026474,-0.19003,0.2469,-0.34685,-0.060378,-0.20212,-0.334,-0.25183,0.27169,-0.22186,0.16166,-0.32793,-0.01285,-0.37325,-0.089418,-0.16954,-0.075603,-0.014097,-0.094045,-0.072049,0.068404,0.19424,-0.020223,0.064655,0.0027481,0.0039895,0.021016,0.049955,0.082505,-0.0021171,0.095298,-1.1796e-16,-1.9429e-16
-0.0045961,0.0042351,-0.014521,-0.0046353,0.01288,-0.0065606,0.0047549,0.019913,0.013616,0.0055722,0.0054294,0.018828,0.090269,-0.012976,-0.028526,0.082118,-0.040206,0.089937,0.099419,0.026473,-0.13655,-0.41223,0.085055,-0.43951,0.081949,-0.29962,0.23302,0.41303,0.017352,0.23294,0.18948,0.23749,0.17364,0.09214,0.2578,-4.0246e-16,-2.3419e-16
-0.007935,-0.0013965,0.0052896,-0.0025412,-0.056081,-0.066483,-0.080288,0.019065,0.016283,0.033834,0.027628,0.23358,-0.0022236,-0.039052,0.26459,-0.2566,-0.29509,0.14708,0.26272,-0.24815,-0.11542,-0.0054851,-0.13651,0.043308,-0.60344,-0.043707,-0.036645,-0.073607,-0.047507,0.018584,0.13641,0.12346,0.1087,-0.24058,0.044897,-0.19305,-7.2164e-16
-0.0033251,0.01148,0.049174,-0.036716,0.060836,-0.015887,-0.048827,-0.047195,-0.05731,0.14113,-0.24698,0.035849,-0.070682,0.040419,-0.12116,0.029645,0.033864,-0.018844,0.036021,-0.09614,-0.20502,0.18642,-0.0085508,-0.070121,-0.098715,0.020301,0.45494,0.030461,0.063761,-0.21891,0.2013,-0.2346,0.015427,0.22021,-0.1424,-0.10291,-0.58381
-0.016455,0.041143,0.33793,-0.048733,0.071786,-0.026616,-0.21205,-0.030532,-0.2213,0.087398,0.16451,0.011219,0.11567,0.1287,-0.097123,0.17937,-0.055437,-0.35325,-0.2189,-0.20275,0.068098,-0.013107,0.28975,-0.10594,-0.069729,0.14284,0.077008,0.045156,-0.1974,0.038675,0.21784,0.16925,-0.23486,-0.37204,-0.11876,-2.498e-16,-4.7184e-16
-0.0061861,0.027704,0.14196,0.040387,-0.091027,0.0054322,0.19532,0.018525,0.0074752,-0.089599,-0.041631,0.25395,-0.034483,-0.4068,-0.23003,0.19786,0.027414,0.13095,0.20302,0.058323,-0.17786,0.373,-0.07364,-0.075287,0.17779,0.14599,-0.0053949,0.05944,-0.083124,0.17421,0.051211,-0.0914,-0.19621,-0.29718,0.3232,-0.13109,-8.3267e-16
-0.0025788,0.00038225,0.025776,-0.0049021,0.018985,0.011306,-0.0074203,-0.0064075,0.0025584,-0.048294,0.014544,0.037939,-0.020492,0.02156,-0.012304,-0.0085413,-0.07947,-0.10106,0.014617,0.29448,0.16218,-0.13173,-0.030275,-0.1115,-0.1625,0.16857,0.18074,-0.15646,0.64492,-0.28469,0.027441,0.093171,-0.22169,-0.16048,0.34024,0.1553,-5.5511e-16
-0.024625,0.030549,0.25198,0.20917,-0.50997,-0.12054,-0.10679,0.19391,-0.041273,0.12815,-0.062065,0.044406,0.18613,-0.037938,-0.17228,-0.13218,-0.23303,0.04948,0.2653,-0.050416,0.1532,0.017127,0.073051,0.075147,0.052895,0.08176,-0.042025,0.072952,-0.0638,-0.083787,0.014856,0.1264,-0.16555,0.36308,-0.024654,0.30381,3.0531e-16
-0.0095653,0.037865,0.037591,-0.10423,0.092388,-0.1235,-0.055482,-0.0019307,-0.03616,0.28292,-0.33073,-0.0048636,-0.19054,0.027733,-0.093045,0.22106,-0.042611,0.030479,-0.0034307,-0.22032,0.46474,-0.15191,-0.55455,-0.032519,0.046952,0.16739,0.0054426,0.069339,-0.025055,0.15772,-0.064085,0.049479,0.053752,-0.063399,0.031581,-1.6653e-16,-1.4919e-16
-0.013792,0.01785,-0.043041,0.33779,0.28899,-0.14479,0.0024508,0.10075,0.075893,-0.0029019,-0.069355,0.094388,0.4715,0.073585,-0.032516,0.30996,-0.084397,0.062437,0.19903,-0.055108,-0.19572,-0.25789,-0.13049,-0.11953,0.028368,-0.072633,-0.10343,-0.14796,0.02388,-0.13481,-0.19024,-0.20391,-0.19431,-0.10486,-0.22544,6.3838e-16,3.0531e-16
-0.0058525,0.0099212,0.039122,0.065334,-0.11711,0.034653,0.15755,0.058341,0.10305,0.20482,0.016873,-0.061502,-0.038878,0.40353,0.17788,-0.027848,0.20578,0.046146,0.10951,0.15746,-0.084982,0.19237,-0.019936,-0.55988,-0.081366,0.41041,-0.25669,0.037169,-0.061087,-0.01257,0.03412,-0.0056392,0.086836,0.0015983,-0.056728,4.0246e-16,1.3878e-17
-0.022946,-0.0072492,0.0069183,0.10003,-0.040633,0.0426,-0.018002,-0.78743,-0.11946,0.23048,0.19728,0.025858,0.010649,-0.08968,-0.10844,0.20355,0.1143,0.25504,0.11909,0.039402,0.016065,-0.11832,0.064193,0.066115,-0.097866,0.071427,-0.10133,-0.053601,-0.053028,-0.15143,0.013555,0.10898,0.037333,0.1146,0.021632,1.9955e-16,-5.5511e-17
-0.019073,-0.0031045,0.04581,0.093371,-0.25602,-0.074712,-0.44187,-0.023185,0.44136,-0.23556,-0.26488,-0.38481,-0.028805,-0.085473,-0.15472,0.20722,0.13894,0.08469,-0.067322,0.055653,-0.0001661,0.043364,0.037932,-0.079207,-0.14624,-0.099059,-0.089819,-0.11846,-0.0073108,-0.070552,0.09087,0.11744,0.067422,-0.12574,-0.011871,-0.18378,-3.5388e-16
