-0.0052688,-0.0084548,0.0013874,-0.0082881,0.02277,0.033391,-0.018405,0.034214,-0.4329,0.085752,-0.019978,-0.80201,0.028338,-0.017075,-0.088096,-0.29915,0.18635,0.011844,0.046144,-0.14658,-0.0013343,-0.0069229,-0.025608,-0.0042326,0.020159,0.0012634,0.018498,0.0014288,0.0026954,0,0
-0.0047574,0.00091923,0.030358,0.0039735,-3.9319e-05,4.1298e-05,-0.019487,0.20765,0.024932,-0.0068923,0.0081511,0.049643,0.59078,-0.15329,0.006427,0.0075748,0.082049,-0.18116,-0.02629,0.014278,-0.18162,-0.21171,0.072826,0.018214,0.52818,0.04373,0.39854,0.0045352,-0.12688,-5.4279e-15,5.9154e-16
-0.98462,0.12134,-0.11747,0.041852,-0.00088733,-0.0009442,0.0029678,0.0027625,0.001883,0.00092075,0.012381,0.0031483,-0.00046862,0.0058445,0.0018566,-0.0026053,-0.0026672,0.0013831,-0.0016746,0.00034538,0.001354,0.0018256,0.00034176,0.00012657,0.00032202,4.5678e-05,-0.00045922,-1.7802e-05,-6.1271e-05,-2.5033e-17,-6.9226e-17
-0.0022617,-0.0037597,-0.00096896,0.0018212,0.023905,0.025436,-0.0021082,0.0068148,-0.44174,0.21703,-0.14119,0.11287,0.0022893,-0.0088971,-0.078473,0.17304,-0.20795,-0.0055981,-0.24916,0.085424,0.040104,-0.2703,0.60281,-0.047199,-0.095672,-0.10883,-0.071881,0.32936,-0.006577,-4.8145e-16,-2.4708e-16
-0.013309,0.0024065,0.060373,-0.075284,8.3949e-05,-0.0050659,0.099183,-0.63518,-0.04808,0.031454,0.12724,-0.04356,-0.033896,-0.20731,-0.072103,0.29612,0.20641,-0.061901,0.36475,0.072893,0.36032,-0.16049,0.045843,0.010826,0.14876,0.0072875,0.055254,0.002364,-0.22573,-9.7457e-16,2.3284e-16
-4.685e-05,-0.00051898,7.3072e-06,0.00013555,0.085547,0.066673,0.0087154,-5.85e-05,-0.0044835,-0.079475,0.012475,0.052137,-0.0031348,0.011782,-0.16318,-0.13533,0.44733,0.24489,-0.21725,0.6087,-0.005675,0.036871,-0.050077,0.029084,-0.0029205,0.1554,0.00015716,0.19681,0.0021298,-0.28088,0.33097
-0.00074532,-0.0086252,0.00020836,-8.191e-05,0.066034,-0.32936,-0.011888,0.002555,-0.018799,0.084228,-0.024946,-0.0010043,0.0011742,-0.027913,0.73667,0.11824,0.38611,0.29258,-0.13523,-0.16435,0.011197,-0.040874,0.083446,-0.17805,0.003356,-0.029829,0.00031952,0.0091037,0.0001811,-1.4919e-15,6.5919e-16
-0.0024165,-0.014163,-0.0003455,0.0023384,0.97047,0.088154,0.0031813,-0.0019147,-0.057541,-0.16664,0.019919,0.038971,-0.0006386,-0.00055241,0.024321,0.0065736,-0.06832,-0.04918,0.052093,-0.072683,-0.0016196,0.0075335,-0.018918,0.019019,0.0019571,-0.026033,0.00075043,0.0029182,-9.2586e-07,2.3072e-16,-8.5001e-17
-0.0035319,0.00066358,0.013181,-0.017261,-9.2536e-06,-0.0030514,0.046279,-0.22703,0.065001,-0.08542,-0.44882,-0.052771,0.29151,0.75704,0.027596,-0.0081438,-0.020599,0.029175,0.022881,0.006264,0.22735,0.069324,0.040214,0.0052424,0.089763,0.0066399,0.034475,-2.9914e-05,0.043611,-1.3982e-15,-1.7694e-16
-0.00014429,-0.0016395,3.2365e-05,0.00023209,0.15063,0.15507,0.028328,0.00066406,0.40689,0.48002,-0.014598,-0.061418,-0.0035578,0.020092,-0.31588,-0.026249,0.27022,0.20995,-0.19798,-0.011246,0.014542,-0.076578,0.15979,-0.19758,-0.0069157,-0.010035,-0.0047299,-0.20392,-0.0020969,0.27664,-0.32597
-7.4794e-05,-0.0006637,0.00067595,0.00029106,0.038528,0.0432,0.0094519,0.0054766,0.10365,0.31797,-0.041142,-0.083079,0.0017629,-0.0062267,0.18184,0.0050365,-0.01105,-0.040633,-0.0024345,0.22472,-0.006681,0.029597,-0.12895,0.58485,0.030316,-0.65391,0.015854,0.047955,-5.211e-06,-1.4433e-15,4.5103e-17
-0.021391,0.0037872,0.034168,-0.10685,-9.8303e-05,-0.0039658,0.023832,-0.019363,0.16426,-0.17895,-0.81992,-0.070557,-0.16986,-0.44342,-0.02055,-0.013665,0.022119,-0.054557,-0.049922,-0.010209,-0.032424,-0.11271,-0.057946,-0.0044192,0.015937,0.00022379,-0.014243,0.0002035,-0.0013268,1.3106e-15,-1.3444e-17
-1.9629e-05,-0.00021508,4.2418e-06,1.3483e-05,0.016646,0.0099463,0.001416,0.001638,-0.080035,0.049883,-0.027161,-0.039034,0.0051766,-0.018753,0.22962,-0.035954,-0.071514,-0.092122,0.087658,0.38807,-0.019181,0.11047,-0.18681,0.068742,-0.0038694,0.35733,0.00091374,0.41353,0.0045136,0.41495,-0.48895
-0.0004599,-0.005326,0.00012763,3.3123e-05,0.097232,-0.77528,-0.087313,-0.0069627,0.048699,0.10882,-0.0079617,-0.032389,0.000308,0.0096753,-0.2575,-0.046033,-0.080283,-0.063464,0.011858,0.091173,-0.0024048,0.0076862,-0.013884,0.042181,-0.0019461,0.023384,-0.00038226,-0.0045806,-3.4087e-05,0.40085,0.34018
-0.0093078,0.0017854,0.048704,-0.10247,0.00019399,-0.008492,0.13744,-0.64903,-0.017566,0.022523,0.096378,0.042755,0.17139,-0.11346,0.061442,-0.2818,-0.15853,-0.044677,-0.42668,-0.077642,-0.33419,0.013587,-0.10111,-0.011084,0.01218,0.0032955,-0.027771,-0.0019677,0.26668,5.447e-16,-2.1511e-16
-0.0017879,0.00034391,0.010781,0.0018067,-9.3857e-06,-3.9201e-05,-0.0036462,0.048409,0.00011124,0.008296,0.042946,0.014465,-0.056005,0.11253,0.018656,0.056079,0.17424,-0.36724,-0.11933,0.00021375,0.16064,-0.4846,-0.24744,-0.04229,-0.44945,0.0017036,0.43492,-0.00083241,0.28606,-1.2481e-15,-2.3679e-16
-0.11635,0.021408,0.81771,-0.53303,0.001428,0.00060941,-0.014712,0.12464,-0.0089944,0.012057,0.056323,0.0088765,0.0080579,0.057408,-0.0038937,0.026406,0.011622,0.012756,0.044161,0.0057421,-0.038431,0.036166,0.021691,0.00045788,-0.053315,-0.0044837,-0.035914,-0.00053326,0.015591,2.3652e-16,4.2934e-17
-0.00041478,-0.0010248,-0.00015223,0.00028126,0.025043,0.017659,-0.0053818,0.0023848,-0.15868,0.054405,-0.038767,-0.096464,0.0080839,-0.023176,0.22847,0.066903,-0.19834,-0.09755,-0.057014,0.45306,0.0040573,-0.040687,0.14965,0.05844,-0.049998,0.21069,-0.028208,-0.75509,-0.0093859,6.9389e-17,5.5511e-17
-0.00031629,8.6229e-05,0.01315,0.0048659,2.7496e-05,0.00042713,-0.0077576,0.066508,-0.0025745,0.010657,0.045633,0.017167,-0.052082,0.15585,0.033207,-0.008292,0.13799,-0.38816,-0.26573,-0.036171,0.022616,-0.3444,-0.25016,-0.033767,0.21009,0.015733,-0.62923,-0.0023178,-0.316,4.7184e-15,-1.249e-16
