-4.7255e-017,0.0069696,6.5044e-017,6.4538e-017,2.2263e-016,1.5992e-016,-8.2597e-016,0.41751,-3.5097e-018,0.58698,-8.8744e-017,-0.089941,0.28618,0.56957,-0.25826
-0.012852,3.3307e-016,0.04863,-0.30976,-0.77329,-0.3799,0.39795,1.249e-015,-0.01125,2.8623e-016,-0.027124,-2.498e-016,-4.1633e-017,-1.5266e-016,1.1102e-016
4.8572e-017,0.0066334,8.6736e-019,1.0408e-016,3.747e-016,2.3592e-016,-1.3461e-015,0.84291,-2.9707e-017,-0.32099,7.8063e-018,0.099014,-0.082919,-0.044125,0.40963
1.9624e-017,0.0025735,-1.7347e-018,5.2042e-017,1.6653e-016,1.0408e-016,-5.2736e-016,0.32701,-3.1008e-017,-0.12453,-3.4694e-018,-0.16454,-0.074796,-0.46051,-0.79549
-0.0020704,-3.3026e-020,-0.0015881,-0.0095335,0.031924,-0.020529,0.017118,-1.4308e-018,-0.63588,1.4426e-017,-0.0007136,-0.75005,-0.034697,-0.023114,0.17179
-0.0014794,-4.2506e-019,-0.0011348,-0.006812,0.022811,-0.014668,0.012232,1.3316e-019,-0.45436,1.1929e-017,-0.00050989,0.36467,-0.71629,0.32778,-0.19783
-0.99664,-1.253e-017,-0.077933,-0.0083362,0.020828,-0.0096004,0.0023002,1.6587e-017,0.0049821,-1.1399e-016,6.4757e-005,1.5621e-017,1.8467e-017,-1.2795e-018,4.6709e-017
-0.076144,8.1085e-017,0.99438,-0.013318,0.06577,-0.01815,-0.023878,-1.812e-016,0.00121,-7.0805e-017,-0.0006768,-6.4878e-017,-1.3388e-016,-9.8117e-018,-3.4091e-018
-0.0020195,-4.0683e-019,-0.0015491,-0.0092991,0.031139,-0.020024,0.016697,-3.1735e-019,-0.62025,1.5584e-017,-0.00069605,0.50182,0.56028,-0.21641,-0.031196
-0.016797,2.108e-018,0.021652,0.64872,-0.46873,-0.17112,-0.57092,-7.8211e-016,-0.043148,-1.0147e-016,0.040029,-1.6128e-016,-2.3356e-016,1.3185e-016,-1.0114e-017
-0.013184,2.0513e-018,0.038408,0.60514,-0.11521,0.43304,0.65641,9.2993e-016,-0.01124,1.2498e-016,0.018959,-4.4436e-017,6.7272e-017,-4.0802e-017,2.418e-017
-7.6328e-017,0.004499,3.3827e-017,7.6328e-017,2.2204e-016,1.249e-016,-3.9552e-016,0.090302,1.3227e-017,0.73273,-8.717e-017,0.087461,-0.27829,-0.55387,0.25114
-5.2042e-018,0.99994,-9.0206e-017,-5.5511e-017,0,0,0,-0.0097497,0,-0.0049382,0,-1.0408e-017,1.3878e-017,2.7756e-017,1.3878e-017
-0.016355,-2.402e-018,0.02851,-0.34017,-0.4017,0.7967,-0.28676,-4.9949e-016,-0.048582,-7.0191e-017,0.050134,-2.6999e-016,-1.4823e-016,-7.0729e-018,-1.7465e-017
-0.0014067,-3.2068e-019,0.0010326,0.028889,-0.020263,0.05179,-0.035686,-1.1062e-016,-0.0029618,-1.312e-016,-0.99739,-8.9567e-017,-6.8745e-017,3.3775e-017,-2.6716e-017
