-0.0068388,0.0022826,-0.0073722,0.42454,-0.072986,0.45551,0.065604,-0.60941,0.0047409,0.0050432,0.48074
-0.00038032,0.021857,-0.0013977,-0.069878,0.8121,0.21941,0.038584,0.020245,0.18345,0.50135,-0.009692
-0.0051898,0.92761,0.37255,0.0037606,-0.024494,-0.0063495,0.0033452,0.0002985,0.0077557,0.00046648,5.1905e-005
-0.00018431,0.0084474,-0.0020126,-0.03692,0.38111,0.10025,0.34463,0.03944,0.28776,-0.80007,0.0039215
-0.00014824,0.015505,0.003801,-0.019897,0.33561,0.095932,-0.65398,-0.059212,-0.58526,-0.32216,0.00094542
-0.0088094,0.0037084,-0.011895,0.41539,-0.14799,0.64645,-0.014773,0.51963,-0.028853,-0.0013848,-0.34111
-0.99769,-0.029459,0.059543,-0.014182,-0.00018261,-0.0022308,-0.00012416,-0.0017721,0.00019683,-1.6814e-005,-0.00076068
-0.0022435,0.0016955,-0.0053808,0.26141,0.06053,-0.13294,0.036644,-0.53997,0.020418,-0.0071951,-0.78544
-0.06591,0.37118,-0.92585,-0.019997,-0.011989,-0.0063831,-0.0073381,-0.0027136,0.0054333,-0.00065292,0.0025037
-0.011061,0.0041046,-0.013214,0.75477,0.20901,-0.53798,0.00064589,0.24719,-0.021139,0.0031851,0.18801
-0.00030098,0.0087471,-0.0064167,-0.04422,0.085407,0.0068574,0.66792,0.021208,-0.7343,0.068285,-0.012365
