-0.018441,-0.0018468,-0.0021689,-0.030992,-0.28955,-0.0023319,-0.0076949,-0.023181,-0.00032477,0.0062501,0.042012,-0.0023982,-0.0024122,-0.011663,-0.12962,-0.00027395,-0.0080013,-0.0014996,-0.0010958,-0.0056461,-0.026161,0.0012885,-0.0045382,0.0069594,-0.00080167,-0.0035151,-0.19285,-0.022838,-0.0019758,-0.015427,-0.0019877,-0.020651,-0.025394,-0.0013066,-0.015724,0.47024,-0.0024122,0.03957,-0.0010384,-0.027449,0.0069594,-0.016979,-0.018645,-0.19694,-0.00067863,-0.0050109,-0.0022858,-0.02382,-0.0026327,-0.01237,-0.018979,-0.08304,-0.014379,-0.014276,-0.002478,-0.0034796,-0.00026028,-0.013213,-0.01169,-0.00676,-0.0012127,0.057884,-0.0015278,0.0064714,-0.005222,-0.013989,0.061405,-0.004937,0.75909
0.016786,0.0010445,-0.002839,0.068068,0.86178,0.00010672,0.0035984,0.052516,-0.00016352,0.0011383,0.007995,-0.0022563,-0.0030914,-0.018362,-0.27544,-0.00069028,-0.013588,-0.0031207,0.0031816,-0.0010033,-0.022721,0.00013756,-0.0039449,0.0012322,0.0025663,0.007221,-0.094264,-0.011336,-0.0025861,-0.023603,-0.0038086,0.016936,0.013706,0.00022406,0.0022712,0.080037,-0.0030914,0.0076168,-0.0010414,-0.02226,0.0012322,-0.026791,-0.01621,-0.26545,-0.0010656,0.017265,0.0012209,0.065704,-0.0024769,0.030628,0.050512,0.20911,0.023232,0.023961,0.0019276,0.0068119,-0.00065585,0.021665,0.028968,0.015411,-0.0016051,0.011555,-0.0031793,0.001182,-0.0011142,0.032945,0.012617,-0.0032659,0.16769
-0.021267,-0.0045501,-0.007478,-0.0068424,0.12341,-0.0042632,-0.01892,-0.0006797,-0.0010297,-1.0906e-05,-0.00016171,-0.010474,-0.0079468,0.022766,0.82498,0.0016228,0.018795,0.0071043,0.0005259,-0.016225,-0.037773,-1.3844e-05,-0.013833,-3.1604e-05,0.00050433,-0.0010981,-0.45917,-0.040904,-0.0068121,0.014694,-8.3066e-05,-0.025866,-0.043168,-0.0023777,-0.033782,0.00060128,-0.0079468,-0.00020647,-0.0045534,-0.031836,-3.1604e-05,0.016938,-0.028162,-0.28297,-0.0017948,0.0040942,-0.0049698,0.0079543,-0.011498,0.0016942,0.0027731,0.020977,-0.013089,-0.0038453,-0.0041388,-0.0021721,0.0015418,-0.01277,0.00052699,0.00048718,-0.0039239,-0.0003542,0.0072376,-2.3517e-05,-0.015385,0.0022803,-0.00048158,-0.010827,-0.0078237
-0.0043178,-0.00062931,-0.00085729,-0.0027063,-0.020449,-0.00043486,-0.002618,-0.0021302,-0.00013964,0.0060151,0.02381,-0.0012829,-0.00076469,-0.0047638,-0.075508,-0.00027292,-0.003364,-0.00044614,1.3253e-05,-0.0022505,-0.01048,0.0052346,-0.0016314,-0.0010209,-1.8978e-05,-0.00044739,-0.083624,-0.0075236,-0.00078094,-0.0065733,-0.00069654,-0.0042492,-0.0067406,-0.00028099,-0.0041114,0.81137,-0.00076469,0.014244,-0.00062907,-0.010618,-0.0010209,-0.0073035,-0.0070253,-0.069729,-0.00026904,-0.00019722,-0.00068993,-0.00046737,-0.0014083,-0.00035769,-0.0010972,-0.00021937,-0.002209,-0.0016512,-0.00062229,-0.00059272,-0.00025931,-0.0022275,-0.00057872,-0.00014359,-0.00046624,0.0089924,-0.00045451,0.0023428,-0.0019545,-0.0001112,-0.0055971,-0.0012146,-0.56757
0.032793,0.010092,0.0040913,0.0082622,-0.060943,-0.00084224,0.035363,0.0065583,0.0011861,0.00029231,0.0014757,0.021624,0.0046967,-0.01566,0.18888,-0.00052846,-0.012643,-0.001079,-0.00044228,0.019897,0.043193,7.4067e-05,0.0063562,-1.7054e-06,-0.00035355,-0.0013067,0.70651,0.0094418,0.0037269,-0.00078818,-0.012086,0.019508,0.045842,-0.0004287,0.030515,0.03265,0.0046967,0.0010511,0.0081796,0.033304,-1.7054e-06,-0.010829,0.026,-0.66688,-0.0019705,-0.0022215,0.007949,-0.0069465,0.023738,-0.0046307,0.0029477,-0.044248,0.019544,0.0024374,0.0036537,0.0030822,-0.0005021,0.021777,0.0009103,-0.005285,0.00047148,0.0013547,-0.0010993,0.00014888,0.021673,-0.013209,0.00096019,-0.001064,-0.0016815
-0.011821,-0.002453,-0.0009845,0.061965,-0.29931,-0.0033387,-0.01401,0.05433,0.00084573,-0.00042013,-0.0023724,-0.00022704,-0.00032286,0.00096706,-0.054795,-0.0002045,0.0034418,0.00031132,0.0087613,-0.0079048,-0.0068386,-0.00023094,-0.0042579,0.00046292,0.0036434,-0.013098,-0.060394,0.0034875,-0.00089682,-0.0016655,-0.0021894,0.021434,-0.0048991,-0.0019953,0.0059423,-0.047783,-0.00032286,-0.0017781,-0.00054114,-0.0083648,0.00046292,-0.0026782,0.0048494,-0.11965,-0.0006935,-0.021908,-0.0039648,0.096002,-0.00024923,0.063632,0.0072934,0.92113,-0.0018393,0.039259,-0.0049367,-0.010455,-0.0001943,-0.0018984,0.024461,0.056989,-0.0009166,-0.0027968,0.00031716,-5.7232e-05,0.005186,0.10158,-0.0028242,-0.0036246,-0.027654
0.29466,0.010518,-0.019995,0.31259,-0.16223,0.072654,0.13361,0.026042,-0.0030756,-0.0002106,0.0019619,-0.007674,0.066107,-0.0078805,-0.1499,-0.00050436,0.0055697,0.018661,-0.0034865,-0.02842,0.073123,-0.00067671,0.065554,0.018189,-0.0038831,0.011007,-0.30713,0.17272,-0.018214,0.024317,-0.0076782,0.28339,0.29073,0.021753,0.29685,-0.12123,0.066107,0.0067431,-0.018189,0.099068,0.018189,-0.040812,0.059589,-0.24864,-0.0055105,0.010476,0.015648,0.082508,-0.0084243,0.026854,0.17652,-0.16602,0.26285,0.15521,0.028919,0.013433,-0.00047921,0.24027,0.06841,0.00044322,0.0035303,0.0047233,0.019011,0.0052008,0.021728,0.016799,-0.0033689,0.13484,-0.093071
-0.085195,-0.00045803,-0.025405,-0.2774,0.032546,0.012392,0.13958,-0.034506,0.00080444,-2.4599e-05,0.00091218,0.13522,0.40765,0.0092607,-0.017811,-8.2497e-05,0.019768,-0.012246,0.0045435,-0.039571,0.23764,-9.383e-05,0.05749,0.0047699,0.0033608,-0.021688,-0.041729,-0.24994,-0.023142,0.033669,-0.0010374,0.088386,-0.10908,-0.012933,0.45691,-0.011833,0.40765,0.0014019,-0.0095118,0.03205,0.0047699,-0.00073308,-0.084312,-0.023747,-0.00086768,-0.01807,-0.034909,-0.066892,0.14844,-0.031985,-0.21225,0.032206,-0.25115,-0.015621,-0.0013564,-0.0049642,-7.8383e-05,0.12625,-0.041938,0.013527,-0.00048098,0.0026645,-0.012475,0.00090488,-0.12178,0.017421,-0.00066444,0.067469,-0.0092688
0.14342,0.012416,-0.036885,0.11824,0.031213,-0.051329,0.32616,-0.25277,-0.00052869,9.1447e-05,-0.002941,-0.016157,-0.17391,0.011065,0.049488,0.0001877,-0.0063793,-0.056659,0.0069549,-0.034381,-0.21581,0.00030885,-0.16017,-0.015461,-0.00017496,-0.045181,0.066484,0.040711,-0.0336,0.04318,0.0058563,0.28839,-0.23289,-0.018297,-0.083386,0.035791,-0.17391,-0.0043015,0.0019196,0.10259,-0.015461,-0.059571,-0.21971,0.07889,0.0026237,-0.0099253,-0.03053,-0.063068,-0.017736,0.035074,-0.24003,0.037155,-0.22059,0.12507,0.034627,-0.033091,0.00017834,0.50084,-0.11054,0.037101,-0.015414,-0.0088571,-0.057722,-0.0027957,-0.032556,-0.011674,0.0023128,-0.14692,0.028068
-0.040269,0.054918,0.0082508,0.016266,0.0085326,-0.054608,0.12717,0.00076544,-0.0016765,0.00013584,-0.0015456,0.0015524,-0.095017,-0.041798,0.032962,0.00096892,-0.028211,0.0036271,-0.0037122,-0.048716,-0.11941,0.00017669,0.27363,-0.0091604,-0.0015439,1.0961e-05,0.0084258,-0.10012,0.0075161,-0.17923,0.0070246,-0.41291,0.55118,0.038068,0.024228,0.011593,-0.095017,-0.0011714,-0.0027351,-0.11577,-0.0091604,-0.035968,0.029194,0.038134,-0.00045358,0.018088,-0.064132,0.11229,0.0017041,0.020548,-0.25562,0.0075945,-0.29729,0.18556,-0.06927,0.043349,0.0009206,0.21732,-0.02728,-0.044103,0.021234,-0.0062129,0.0036952,-0.00093449,0.11944,-0.0012232,0.0023983,0.22241,0.0091411
