-0.50658,-0.0062828,-0.0067295,-0.0010771,-0.0046406,-0.12526,-0.0079519,-0.0021009,-0.014753,-0.19247,-0.069758,0.00039942,0.81257,-0.0078052,-0.15159,-0.0095241,-0.0091779,-0.0089679,-0.0013194,-0.042514
0.68993,-0.0074783,0.0023737,0.00095775,0.0048013,0.11519,0.0071893,0.00032785,0.017266,-0.64723,-0.093963,0.00012453,0.27027,0.0090477,-0.073623,0.0067428,0.0081934,0.0087343,-0.00087351,-0.061809
-0.30308,0.0087628,0.015753,-0.00045232,0.0018547,-0.056203,-0.0033869,0.0055909,-0.0092246,-0.51659,0.13488,-6.5892e-05,-0.16041,-0.0048323,0.76339,0.012127,0.0071313,-0.0043302,0.0070402,0.10338
-0.21177,0.01937,-0.012695,0.00171,-0.0048554,0.18618,0.009759,-0.0038736,0.0072495,-0.34094,0.43449,-6.4003e-05,-0.20991,0.0045131,-0.49817,-0.013165,-0.010922,0.010462,-0.004305,0.56752
0.15137,-0.012127,0.0045168,-0.0029825,0.0030359,-0.32852,-0.016294,0.0012137,-0.014044,0.12609,-0.49432,5.6979e-06,0.093712,-0.0087123,0.12429,0.0061045,0.0059528,-0.018306,0.00097536,0.7639
-0.1601,-0.0050999,-0.0017692,0.0076555,-0.0042516,0.87174,0.041793,-0.00034767,0.039178,0.041806,-0.42944,-1.6506e-05,0.033208,0.024277,0.098925,-0.0060054,-0.0073095,0.048316,0.00099329,0.10479
-0.047083,0.97975,-0.00028127,-0.00048912,2.5001e-06,-0.049918,-0.00022512,0.00043177,-0.0013996,-0.068422,-0.13601,-2.499e-05,-0.072136,-0.0012652,-0.063748,0.00044149,0.00023685,-0.0018679,-0.00029589,-0.054174
-0.093825,-0.060072,0.054031,-0.0097629,0.0045561,-0.13985,0.77214,0.06505,0.40408,-0.10552,-0.16557,0.00038729,-0.1202,-0.0087321,-0.099426,0.14836,0.10487,0.31626,0.007213,-0.072416
-0.065037,-0.037136,0.1562,0.0047146,0.031003,-0.0090934,-0.18802,0.21674,-0.18124,-0.065703,-0.10298,0.00026987,-0.074882,-0.043504,-0.086992,0.7012,0.56992,-0.07233,-0.0032373,-0.045048
-0.047504,-0.030957,0.70612,-0.013941,0.23883,-0.034123,-0.1204,0.42914,0.16324,-0.056334,-0.087742,0.00041303,-0.064347,0.17426,-0.065792,-0.056818,-0.34291,-0.13941,0.15182,-0.038482
-0.030957,-0.012615,-0.23148,-0.046794,-0.11804,-0.029277,-0.20146,-0.09831,0.63534,-0.022974,-0.035701,0.00017221,-0.026243,0.5453,-0.015027,0.071449,0.12648,-0.38836,-0.046671,-0.015692
0.032961,0.018398,-0.23922,-0.0023,-0.58702,0.0098683,-0.057127,0.61619,0.0015133,0.03422,0.053072,-0.00056751,0.039157,0.03107,0.037166,0.18152,-0.32356,0.17616,-0.19137,0.023308
-0.043853,-0.026876,0.021538,-0.038088,0.075315,-0.069507,-0.38419,-0.12647,0.012983,-0.050065,-0.077588,0.00090552,-0.057295,0.39284,-0.04442,-0.04023,0.052805,0.80267,0.05662,-0.034093
0.0037211,7.86e-05,0.077942,0.0052757,-0.4702,0.00091957,0.0030425,-0.15116,-0.0043626,0.00014729,0.0002252,-4.1876e-06,0.00016865,-0.037267,-0.0068458,0.04428,0.0056908,-0.020902,0.86374,0.00010022
-0.010163,-0.01043,-0.031401,0.12176,-0.025481,-0.015277,0.36381,0.016857,-0.58084,-0.019656,-0.030433,0.0011246,-0.022516,0.69672,-0.016727,-0.020904,-0.01935,-0.15607,0.014381,-0.013364
-0.020121,-0.013796,-0.46364,0.0081148,0.39468,-0.014336,-0.020643,0.55768,0.0042809,-0.026068,-0.040294,0.0029642,-0.02987,-0.023625,-0.019689,-0.32575,0.26617,-0.0068282,0.36807,-0.017718
-0.019655,-0.013245,-0.0043407,0.98798,-0.0083185,-0.025564,-0.073311,-0.01492,0.097922,-0.025035,-0.038839,0.0031032,-0.028686,-0.053101,-0.021574,-0.0049793,-0.010796,0.023139,-0.01347,-0.017015
-0.038852,-0.028365,-0.031231,-0.014401,-0.014233,-0.029746,-0.023801,-0.019346,-0.024806,-0.053747,-0.083095,0.98676,-0.062092,-0.025863,-0.046294,-0.0078092,-0.040893,-0.02362,-0.0094002,-0.036516
0.0038616,0.0028108,0.34575,0.0013388,-0.42168,0.0029485,0.0023887,0.12876,0.002383,0.0053263,0.0082256,0.026868,0.0060907,0.0025563,0.0031784,-0.55896,0.57207,0.002302,-0.21317,0.0036187
0.24127,0.17585,0.1406,0.068775,0.14863,0.1852,0.14669,0.088959,0.15296,0.33344,0.51498,0.15991,0.38207,0.15269,0.28754,0.1478,0.14973,0.14238,0.085834,0.22652
