0.80684,-0.0007209,0.024135,-0.0027388,0.0018784,0.0012708,0.00057944,-0.0035167,-0.010731,-0.36967,-0.0043343,-0.023801,-0.0020038,-0.0042865,-0.0013143,0.03219,0.0043842,-0.11,-0.0029999,-0.014117,-0.0021353,-0.00064692,-0.00063678,0.058149,0.023079,0.035972,0.0034041,0.036628,0.0017636,0.001171,-0.0015784,-0.0028188,0.35712,0.002748,0.047303,-0.018993,-0.0008662,-0.0045017,-0.23564,-0.0007851,0.050519,-0.0011952,0.021708,0.0016064,-0.0039962,0.0053527,0.031611,-0.0033956,0.0033836,-0.00091158,0.00043407,-0.0041297,-0.035765
0.15187,-0.0013885,0.0035376,-0.0023636,0.00031019,8.3418e-05,3.0876e-05,0.0054616,0.012688,0.76922,0.0058295,0.032079,-0.0060578,-0.011208,0.0015009,0.0051031,0.00027381,-0.48695,-0.0095121,0.018231,0.0018936,0.00073876,0.00072718,0.0066929,0.0036008,0.0059127,0.00032762,0.0056932,0.00033417,6.2398e-05,-0.0030465,-0.010712,0.051862,0.00044821,0.0081567,0.023635,-0.0016712,-0.0083973,-0.37735,-0.0015122,0.0080873,0.0014053,0.0038328,0.00015094,0.0028374,0.00076198,0.0053086,0.002123,0.00037708,-0.0017587,-3.4207e-05,0.0067776,-0.0042881
0.00099877,-0.0021431,2.4346e-05,0.00044959,1.0532e-06,6.7964e-07,-1.1762e-06,0.0012071,-0.0016445,0.17351,0.0018157,-0.0028266,0.0027934,-0.0010535,0.0011456,6.1046e-05,2.2711e-06,0.75924,0.0060235,-0.002174,-0.0010716,0.00056391,0.00055508,0.00011495,4.7565e-05,8.6527e-05,2.0077e-05,5.5949e-06,3.29e-06,-2.377e-06,-0.0047497,0.012868,-0.0015523,5.9602e-06,6.1808e-06,-0.0035966,-0.002605,-0.006922,-0.62684,-0.0023339,-3.1176e-05,0.00056863,5.4561e-06,-5.5141e-05,0.001712,1.1603e-05,6.5403e-06,0.0010633,3.1165e-06,-0.0027415,1.5525e-05,0.0022195,0.012678
-0.44033,-0.00027453,-0.0068293,0.0022758,1.7236e-06,0.00036634,0.0012744,-0.00052966,-0.0019557,-0.056176,0.0051738,-0.0043062,-0.00090488,-0.0018379,-0.00013865,-0.019917,0.0013241,-0.063467,-0.0013666,-0.002493,-0.00042502,-6.8248e-05,-6.7179e-05,-0.029459,-0.013664,-0.026464,-0.00073748,0.024027,-0.0018144,0.0025755,-0.00061969,-0.0013648,0.87056,-0.0032647,0.013984,-0.0036181,-0.00033963,-0.0017087,-0.091869,-0.00029897,0.044632,0.0017798,0.0043554,0.0092247,0.010166,-0.0059485,0.01944,0.0080689,-0.00043658,-0.00035742,0.0009111,0.003427,0.16384
0.0012343,-0.0004885,0.00089666,0.005377,-0.0001378,0.00012972,-0.00018886,-0.0014873,-0.004938,-0.1456,0.03087,-0.011193,-0.0017044,-0.003403,-0.00040295,0.004544,0.00044362,-0.12639,-0.0025854,-0.0064335,-0.0010232,-0.00019834,-0.00019524,0.013454,0.0037581,0.0070825,0.0023126,-0.0057516,0.00019347,-0.00038166,-0.0011102,-0.0026354,-0.21237,0.00058093,-0.00765,-0.0091845,-0.00060834,-0.0031696,-0.17337,-0.00053201,-0.013674,0.010296,-0.0032591,-0.0020848,0.058778,0.0012916,-0.0054027,0.046706,0.00028456,-0.00064021,0.0018146,0.020704,0.93787
-0.1946,-0.00020185,0.091474,0.70177,0.0025936,0.016626,0.0058145,0.0067028,0.011246,-0.19135,-0.0017533,0.013528,-0.00083754,-0.0019374,0.0085097,0.091998,0.052951,-0.1651,-0.00085696,0.011202,0.0016503,0.0041887,0.0041231,0.52333,0.075245,0.089844,0.02659,0.031692,0.00070921,0.01175,-0.0009498,-0.00014103,-0.10302,0.0095596,3.29e-06,0.0093905,-0.00051539,0.00059008,-0.25525,-0.00021983,0.016443,0.0011453,-0.014451,-0.0012719,-0.0036732,0.024703,-0.0061027,-0.0011733,0.024518,-0.00054239,0.0065553,-0.0001404,-0.13432
0.1284,4.4554e-05,-0.11124,0.685,-0.0033345,-0.020466,-0.007029,0.0017979,-0.00011747,0.079992,0.00076275,-0.0089029,0.00018888,0.00055327,0.0036742,-0.11197,-0.063623,0.069134,7.9665e-05,-0.0069385,-0.00094874,0.0018085,0.0017802,-0.65574,-0.09292,-0.11162,-0.031784,-0.037657,-0.0010563,-0.014205,0.00033128,-0.00031108,0.045162,-0.01166,-0.0048024,-0.0030331,0.0001794,0.0022898,0.10755,4.8521e-05,-0.023506,-0.00059047,0.017579,0.0006845,0.0019099,-0.028272,0.004514,0.0006317,-0.029458,0.00018879,-0.0077549,-7.5854e-05,0.05833
-0.073136,-0.0013542,-0.0035453,-0.075291,-0.00040697,-0.0040512,-0.00080329,0.06028,0.22809,-0.18344,0.021147,0.66887,-0.0010763,-0.0050843,0.027202,0.00051247,-0.005018,-0.096144,0.00029431,0.45611,0.056223,0.013389,0.01318,-0.17833,-0.0094142,-0.0095521,-0.00057202,0.031138,-0.00022488,-0.0016234,-0.0043085,0.004338,-0.063037,-0.00081759,0.0028333,0.39394,-0.0022636,0.0013715,-0.17582,-0.0014748,0.017919,0.0048957,0.018732,-0.002144,0.0052452,0.0077619,0.0078036,0.035019,-0.002041,-0.0023821,0.00077616,-0.0064185,-0.070789
-0.12537,0.003602,0.20113,-0.059724,0.0014632,0.0014887,0.0017946,0.0058943,-0.016528,-0.10192,0.051543,-0.14677,0.0095903,0.019635,0.014398,0.22698,0.062434,-0.096494,0.016589,-0.09422,-0.0072717,0.0070869,0.0069758,-0.3132,0.094666,0.13476,0.043412,0.62989,0.0033525,0.0036266,0.0047447,0.019636,-0.1161,0.011246,0.0046474,-0.065218,0.002388,0.019433,-0.14414,0.0039228,0.36573,0.046547,0.24738,-0.020763,0.10461,0.16478,0.094933,0.080164,0.023646,0.0025131,0.020296,0.087684,-0.086807
-0.041933,0.0016698,0.34496,-0.021886,0.011462,0.016801,0.0026726,0.0049444,0.0026131,-0.040864,0.059113,-0.04886,0.0046146,0.0094184,0.008289,0.53298,0.079396,-0.036349,0.0080465,-0.028945,-0.0016974,0.0040801,0.0040162,-0.27033,0.26252,0.29201,0.062986,-0.44542,0.0018541,0.0054011,0.0020448,0.0096072,0.012631,0.069283,-0.017487,-0.017035,0.0010093,0.0097544,-0.054641,0.0018186,-0.14199,0.051003,-0.22084,0.01227,0.12157,-0.16374,-0.0573,0.094624,0.050731,0.0010622,0.012679,0.096652,-0.044421
