-0.00068332,0.04276,0.016485,-0.0074101,-0.0052129,0.00082528,0.0012931,0.0073041,-0.0020475,-0.0051716,-0.34303,0.0062866,0.0011185,-0.0059831,-0.00045235,-0.0026045,0.0077792,-0.0021499,-0.010068,0.0062068,0.018439,-0.0010243,0.0014974,0.0058622,0.00048753,-0.29764,-0.00070889,-0.004588,-0.00045453,0.00017943,-0.00067452,-0.00067452,0.0058871,0.88884,0.0094694,0.0039789,0.0018266,0.022476,0.0069947,0.0010407,0.0070273
-0.00074313,-0.040642,-0.0012855,0.0040712,0.0075872,-0.0062848,-0.0011426,-0.003855,-0.0030637,0.0042042,-0.53507,-0.00073501,-0.0002551,-0.0071683,-0.00050091,-0.0037241,-0.0016575,0.0037734,0.0053527,-0.0019032,-0.00021479,-0.0022334,0.00014659,-0.0029376,-0.00027447,0.8384,-0.00072081,0.0031081,-0.00051348,-0.00021486,0.00098176,0.00098176,-0.0016498,0.076951,-0.0029518,-0.0013662,-0.0019541,-0.00061879,-0.0016102,-0.00019517,-0.053735
-0.00070244,0.42766,0.023571,-0.0060184,0.00077362,0.054506,0.015382,0.043534,-0.0017062,-0.003954,-0.4131,0.012015,0.0035393,0.030359,0.0065321,-0.0018646,0.022081,-0.0012419,-0.0082737,0.022566,0.013905,0.028281,-0.00095902,0.034237,0.0041411,-0.17143,0.0090482,-0.0037008,-8.4353e-05,0.002152,0.0001001,0.0001001,0.024456,-0.24639,0.037163,0.021031,0.026968,0.020065,0.021196,0.0029308,0.73632
-0.00014745,0.80427,0.022438,-0.0013472,0.00045585,0.089438,-0.0091463,0.041479,-0.00040477,-0.00089228,-0.089259,0.00027303,-0.0017141,-0.023705,-0.0053628,-0.00047153,0.0072737,-0.00028914,-0.0018556,0.018347,0.0049792,-0.022115,-0.00039711,0.026302,-0.0031416,-0.045604,-0.0073397,-0.00083727,-4.81e-05,0.0045917,5.8985e-05,5.8985e-05,-0.017026,-0.086033,0.020102,-0.012338,-0.016203,0.016163,0.019822,-0.0025978,-0.56688
0.00019784,-0.23556,0.0023475,0.0014597,0.06259,0.91233,0.00096413,0.096919,0.0042115,0.0014476,-0.19241,0.032369,0.0080747,0.016656,-0.0021331,0.0073351,0.10794,0.0015214,0.0014948,0.0091532,0.032132,-0.0014178,-0.00044388,0.037904,0.000198,-0.12451,-0.0015939,0.00041172,0.0028399,-0.0030513,0.0080989,0.0080989,0.026555,-0.10856,0.019686,-0.006378,-0.0021792,0.036529,0.040652,0.0056343,-0.12065
0.0008459,-0.13778,0.070451,0.0056069,0.84845,-0.22812,0.021337,0.068499,0.013238,0.0046924,-0.22921,0.039647,0.014431,0.064716,-0.0038135,0.022255,0.031818,0.0037823,0.0065954,0.14556,0.05004,0.010223,-0.00106,0.073213,-0.00072488,-0.15706,-0.0013847,0.0021272,0.0081547,0.00046302,0.10979,0.10979,0.063158,-0.1355,0.11522,0.0083911,0.0090786,0.061111,0.001105,0.014389,-0.14474
0.001225,-0.17216,0.23619,0.012571,-0.42843,-0.19411,0.055356,0.25469,0.014915,0.010018,-0.18744,0.12884,0.036332,0.055785,-0.0097477,0.024892,0.12316,0.0068015,0.016134,0.482,0.15225,0.0022653,-0.003005,0.2425,0.0014158,-0.11706,-0.0092573,0.0061657,0.0090117,8.0923e-06,-0.055437,-0.055437,0.17816,-0.12983,0.33635,0.028121,0.032974,0.17317,0.018197,0.035504,-0.15171
-0.0015309,0.059331,0.36418,-0.015411,0.089479,0.12668,-0.2062,-0.079938,-0.032036,-0.012155,0.12031,0.098809,-0.071945,-0.17523,0.0054918,-0.053228,-0.26708,-0.008051,-0.020281,0.57845,0.022168,-0.045138,0.0014996,0.069205,0.0079726,0.076433,-0.0021882,-0.0072585,-0.019129,-0.0021119,0.011578,0.011578,-0.13029,0.073494,-0.24069,-0.0093074,-0.076217,-0.44894,-0.068521,-0.073738,0.090958
0.0024104,-0.070287,0.0099992,0.025961,-0.12165,-0.057274,-0.15965,-0.10775,0.12311,0.020971,-0.19013,-0.018035,-0.035012,0.78824,0.011102,0.20512,-0.16058,0.014523,0.034219,-0.028058,-0.040121,0.20272,0.0019751,-0.034062,-0.0084987,-0.11771,0.055217,0.011914,0.074055,0.005236,-0.015741,-0.015741,-0.071586,-0.089281,-0.19693,-0.04428,-0.10085,-0.21778,-0.03459,-0.035453,-0.11596
0.0010494,-0.013231,0.058988,0.01031,-0.017208,-0.068359,-0.33331,0.049406,-0.0076637,0.007797,-0.030376,0.29378,0.0020506,-0.077312,2.5474e-05,-0.013011,0.069994,0.0046487,0.01426,-0.12632,0.5761,-0.038839,-0.0047245,-0.091373,-8.4171e-05,-0.020301,-0.003529,0.0046928,-0.0048433,-0.01649,-0.0022267,-0.0022267,0.20229,-0.035591,-0.50902,-0.099759,-0.1068,0.26632,0.16419,0.0034526,-0.0096556
