-0.0030763,-0.0062542,-0.12849,-0.0080728,-0.0007776,0.00079663,-0.00056664,0.014481,-0.004539,-0.013409,-0.00015272,-0.0029608,-0.002499,-0.0092062,0.00021769,-0.00058363,-0.00047023,-0.23868,-0.0039293,0.0015,-0.0032088,-0.0015938,-0.0030041,-0.0025832,-0.00038404,-0.00051935,0.027202,0.010385,0.00021609,-0.00049433,-0.0063911,-0.0026442,-0.0081385,-0.18176,-0.003874,-0.0059054,-0.0021421,-0.079764,-0.00049144,-0.00013892,-0.00073337,-0.00037677,-0.005163,-0.00067667,-0.00025575,-0.0001451,-0.0051603,-0.0030043,-0.00069366,-0.0014577,0.0094927,3.168e-05,-0.021218,0.012606,0.94057
0.0073735,0.030629,0.66326,0.039762,0.0030424,0.00012359,0.00157,-2.5952e-05,0.0027489,-0.0020269,-0.00024921,-0.0020529,0.0054724,-0.0085658,1.1706e-05,-6.0709e-05,0.0020208,-0.62164,-0.0054192,-4.546e-05,8.0662e-05,-0.0025652,0.011607,0.011246,-0.00025596,0.00079863,0.0040169,0.00014054,1.162e-05,0.00010257,-0.0091028,-0.00093697,-0.0009314,0.014374,0.019,0.027803,0.011456,0.39593,0.0024825,-0.0002267,0.003277,0.0016192,0.024002,0.0028118,-0.00041734,-0.00023678,0.024293,0.014198,0.0030238,0.0060442,0.00011108,0.00010117,0.10051,6.1233e-06,-0.027582
-0.009087,-0.016363,-0.43547,-0.023252,-0.0016745,0.00061426,-0.00027566,0.00028062,0.0046252,0.021322,-3.4172e-05,0.0033843,-0.004716,0.00049492,6.1839e-05,0.0007059,-0.0013621,-0.58676,-0.0010539,-0.00014945,0.0050537,-0.00086688,-0.0066159,-0.0082192,0.00044052,-0.001708,0.020066,0.00096211,6.1386e-05,0.0014921,-0.006818,0.0044381,-0.0020848,0.63969,-0.0099867,-0.013874,-0.0063839,-0.20236,-0.0012903,-3.1085e-05,-0.0020518,-0.0010914,-0.012069,-0.0019411,-5.7225e-05,-3.2468e-05,-0.012043,-0.0067398,-0.0010013,-0.0035342,0.00079427,0.00048616,-0.048882,0.00038067,-0.10404
-0.012171,0.024528,-0.5369,0.017587,0.0010874,0.00081787,0.00069968,0.0017793,-0.0056595,0.0036299,5.1128e-05,-3.1183e-05,0.0045721,0.00026683,9.1941e-05,0.00029936,-0.0013006,-0.020791,-0.0013775,-7.2214e-05,0.0050454,0.00019626,-0.0036634,-0.016704,2.7093e-06,-0.0027761,0.027668,0.0021722,9.1268e-05,-0.00011029,-0.00088998,0.00016573,-0.003869,-0.11632,0.020616,0.04196,0.0083927,0.79947,0.0041275,4.6509e-05,0.0027382,-0.0010421,0.038776,0.00071683,8.562e-05,4.8578e-05,0.033946,0.039662,0.014047,0.003471,0.0018585,0.00059655,0.22105,0.0016981,-0.028066
-0.0009819,-0.0047817,-0.088374,-0.0069321,-0.00015585,0.025073,-1.7294e-05,0.061472,0.0062526,0.045334,0.00045107,0.0041237,-0.00014241,-0.0034895,0.0027163,0.0031724,-4.51e-06,-0.18472,-0.00070362,-0.00093429,0.0032956,0.0016222,0.00061486,0.00028261,0.00058618,-0.00027785,0.8835,0.070262,0.0026964,0.00062383,-0.00013888,0.0062862,-0.00029435,-0.33337,-0.0028525,-0.004989,-0.0027351,-0.14,-0.00067042,0.00041032,-0.00071149,-3.6136e-06,-0.0061443,-0.00043645,0.00075537,0.00042857,-0.0046668,-0.004566,-0.0021407,-0.00076433,0.059355,0.018364,-0.030317,0.057366,-0.16413
0.0017628,0.0092879,-0.11916,0.0011374,0.0028615,-0.0061459,0.00431,-0.012765,0.1242,0.78984,0.0064047,0.090422,0.021501,0.047504,-0.00031987,0.046939,0.0013138,-0.22161,0.021873,-4.9215e-05,0.08918,0.027129,0.029851,0.0072884,0.011942,-0.00065607,-0.28282,-0.013876,-0.00031753,0.017073,0.048602,0.11423,0.064107,-0.36792,0.0071675,0.011922,-0.0037125,-0.14178,0.00063072,0.0058261,-1.9365e-05,0.0010527,0.0022999,0.00021491,0.010726,0.0060853,0.006824,0.0010889,-0.0036129,0.0030906,-0.0094862,-0.0053054,0.012712,-0.010724,-0.13186
-0.0083997,0.2135,-0.01358,-0.14621,0.00045001,-0.0002908,0.029097,0.0015176,-0.0075006,-0.11993,-0.00031319,-0.012779,-0.038436,0.0046416,0.00013978,-0.0068802,-0.0014156,-0.036183,0.0031443,-2.4056e-05,-0.026297,0.00075335,-0.0038446,-0.017156,-0.0013391,0.00041893,-0.04103,0.0017857,0.00013876,-0.0027672,-0.00038578,-0.015267,0.0043894,-0.055665,0.11847,0.20613,-0.03146,-0.28163,0.023095,-0.00028489,-0.011459,-0.0011342,0.020882,-0.021918,-0.00052447,-0.00029757,0.048809,0.085111,-0.034912,-0.0090962,0.0026423,-0.00063613,0.8709,0.0020328,-0.024466
0.059104,0.063074,-0.10775,0.25186,0.043558,0.0059885,0.018072,0.061072,0.1435,-0.38361,0.0087861,0.0042708,0.082273,0.43964,0.0029123,-0.013655,0.018403,-0.16455,0.18127,-0.00082283,0.044812,0.13643,0.064003,0.11171,0.014202,-0.0037104,-0.16679,0.073927,0.0028909,-0.0073973,0.21003,0.0012963,0.44651,-0.23593,0.087954,0.14463,0.0049553,-0.090542,-0.013065,0.0079924,0.012058,0.014745,0.07882,0.0207,0.014713,0.0083479,0.14935,0.034304,-0.0091525,0.057376,0.078298,-0.0014525,-0.14514,0.069908,-0.099401
-0.070217,0.30546,-0.026898,0.21738,-0.045007,0.0012272,0.0057193,0.012402,-0.022691,0.021331,-0.00229,-0.010561,-0.054655,-0.26674,0.00052792,-0.0049303,-0.01754,-0.0038171,-0.084978,-0.00014436,-0.02808,-0.06847,-0.078869,-0.024299,-0.010122,-0.0033954,-0.020292,0.015432,0.00052405,-0.00010021,-0.1245,-0.0068099,-0.21811,-0.015513,0.30066,0.5913,0.0073156,-0.024854,-0.032778,-0.0020831,-0.021119,-0.014054,-0.028369,-0.0021741,-0.0038348,-0.0021758,0.34805,0.22187,-0.016513,-0.066529,0.015848,-0.00012293,-0.27105,0.014345,-0.011336
-0.010223,-0.04272,-0.020494,-0.061529,-0.0071928,0.032352,-0.0039751,0.37792,-0.042372,-0.051728,-0.00082738,-0.011341,-0.014535,-0.15024,0.012712,-0.0037613,-0.0015824,-0.041884,-0.048926,-0.0068734,-0.015943,-0.045328,-0.01006,-0.023681,-0.0079431,0.0011801,-0.17988,0.51758,0.012618,-0.0015779,-0.063598,-0.0083684,-0.14347,-0.068174,-0.040513,-0.10653,0.010577,-0.01511,0.004774,-0.00075264,0.0010748,-0.0012679,0.01133,-0.00045341,-0.0013856,-0.00078611,-0.033955,-0.043026,0.0062038,-0.0069101,0.50329,0.0013929,0.0038467,0.46127,-0.051967
