0.00036061,-0.00030731,0.001204,0.0010561,4.3314e-05,-0.00015258,0.0022872,0.0042316,0.00021818,0.016877,-0.0054109,-0.66858,0.00056776,-0.0058439,0.00024471,-0.0013672,0.0015913,0.00035386,0.00046029,0.028521,0.00096405,0.00023515,0.00085306,-0.0083971,0.00027352,-0.00027185,0.00035136,-0.00066788,-9.5209e-05,0.00098191,0.00031031,0.72749,0.025977,-0.00010199,-0.00045883,-0.0045952,0.0003446,-0.0094238,0.00069342,0.0001814,-3.8448e-05,-0.00072773,0.00097167,-0.00041149,-0.0021171,0.00011099,-0.00036311,-3.8084e-05,-0.00020553,0.00014356,0.00024611,0.02306,0.0010661,0.0001542,0.00023503,0.017534,-0.00023604,0.14446
0.01541,0.00075014,0.043169,0.013363,0.0038681,0.0024248,0.029974,-0.0029056,0.0027032,-0.008849,0.0047378,-0.53398,0.0012303,0.0032177,0.0034221,0.028278,-0.0011927,0.0042459,0.0062339,0.64315,0.035461,0.0039932,0.012152,0.0083682,0.0027642,0.014201,0.023627,0.017961,0.0051017,0.013163,0.0043751,-0.51108,-0.011673,0.0034602,0.031177,0.0021844,0.038165,0.17277,0.010831,0.0026731,0.0056506,0.0003038,0.011875,-0.00092118,-0.0016569,0.0014572,0.0002181,0.0053313,0.0038101,0.0015785,0.0033389,-0.0088075,-0.00039574,0.0022723,0.0035982,-0.0084504,-0.00089588,-0.0080394
-0.0029389,6.7465e-05,-0.011201,-0.002246,-0.00079302,-0.0002493,-0.0050832,-0.0014953,-0.00025686,0.015905,-0.0020383,-0.12439,0.025087,6.0015e-05,-0.0011431,-0.0024814,-0.0015436,0.00040832,-0.0014609,-0.31945,-0.0072931,-0.0024339,-0.0042945,0.0017773,0.0019107,-0.001171,-0.0056206,-0.0045867,-0.0021394,-0.0027824,-0.0015176,-0.28263,0.046829,0.0015738,-0.0033037,-0.00078416,-0.0082381,0.028898,-0.0046776,-0.001173,-0.0003162,0.00018402,-2.069e-05,0.019585,-9.5421e-05,-0.00027649,0.018521,-0.00064286,0.00015994,0.00018844,-0.00066907,0.054919,0.0027427,-0.00099715,-0.0017231,0.024456,0.011508,0.89093
0.01199,0.0025564,0.0062481,0.011356,0.0020703,0.0028088,0.032803,-0.00081259,0.003699,-0.0077706,0.014297,-0.2782,-0.0071428,0.02213,-0.00023859,0.056031,7.1299e-05,0.012319,0.0039611,-0.56195,0.034262,-0.0063991,-0.0013265,0.056972,0.019168,0.024287,0.013008,0.0080257,-0.0022134,0.010787,-0.0006573,-0.16073,-0.019504,0.018769,0.056949,0.011965,0.034321,0.68365,-0.0062144,-0.0019859,0.0061749,0.0023976,0.026623,-0.0068001,-0.00071754,0.0012569,-0.0058834,0.0056025,0.0055917,0.0039938,0.0032615,-0.020491,-0.0010508,-0.0016881,-0.0032588,-0.010632,-0.0032915,-0.30898
0.096031,0.010058,0.82937,0.069485,0.047791,0.026149,0.0003991,-3.0989e-05,0.014328,0.0048453,-0.018978,-0.12144,0.0018062,0.047951,0.0074117,0.014306,-0.00033515,0.0053803,0.016811,-0.18176,0.059557,-0.0070467,-0.010307,-0.021255,-0.010753,0.06335,0.17968,0.20882,0.016831,0.00059312,0.0094304,-0.092397,0.0025718,-0.0045107,0.0035075,0.011661,0.06348,-0.28857,0.0052537,0.0031285,0.16105,0.01983,-0.018561,0.0022036,0.0027635,0.0055941,0.0011406,0.051879,0.16013,0.015344,-0.0058452,0.003847,-4.0445e-05,0.0026594,-0.0023148,0.0035471,0.005234,-0.088283
0.10195,0.010435,-0.15558,0.1102,-0.0061462,0.03005,0.64111,0.00028819,-0.011159,0.010825,-0.032621,-0.058251,0.0041602,-0.017497,0.024078,0.15194,-0.00050063,-0.0030348,-0.013105,-0.095352,0.023147,-0.0077886,0.21391,-0.075745,-0.032226,0.04202,0.035362,-0.020677,-0.01112,0.068525,-0.0076113,-0.048739,0.012111,0.0088481,-0.039324,0.012167,0.31936,-0.20861,-0.02752,-0.00532,-0.00045066,0.012482,0.53333,0.0057432,0.0051134,-0.0019114,0.0031453,0.056854,-0.022698,0.013751,-0.0041974,0.014421,0.00024978,-0.0045223,0.0021448,0.0097055,0.0092883,-0.046292
0.41696,0.0050541,-0.32763,0.27667,0.010694,0.0037219,-0.19379,0.0005232,0.025935,0.022214,-0.00021651,-0.080718,0.0047851,0.043421,-0.004964,0.0016058,-0.00075215,0.0034746,0.047124,-0.10048,0.33663,-0.0072501,-0.041294,0.012075,-0.01921,0.057279,0.44296,0.011958,-0.0057503,0.030614,0.01807,-0.063021,0.02799,0.0077432,0.17969,0.010768,0.17713,-0.19947,0.024634,0.0032154,-0.076314,0.0066998,-0.2728,0.0062791,0.005997,0.013308,0.002766,0.25353,-0.082327,0.00078539,-0.00014927,0.032834,0.00060055,0.0027333,0.010948,0.020726,0.012829,-0.060618
-0.18804,0.01317,-0.13046,-0.09019,0.011746,0.042176,-0.11151,-5.7986e-05,-0.016759,0.2104,0.080186,-0.11229,-0.096726,0.15399,0.012998,0.25676,-0.0071086,0.014917,-0.035272,-0.095958,-0.11856,-0.00082644,0.029112,0.26908,0.030078,0.097147,-0.20249,0.093231,0.039744,-0.032161,-0.0068917,-0.10742,0.39655,0.1346,-0.033134,0.11184,0.18795,-0.22241,-0.011245,0.0020836,0.035423,0.055935,-0.14571,-0.074572,-0.010971,-0.0081589,-0.068775,-0.070377,0.040314,0.0084834,0.0051656,0.44507,0.0074242,0.0017711,-0.0024431,0.23172,-0.063694,-0.13179
0.1308,-0.01632,0.08997,0.026856,-0.012644,-0.043258,0.092036,-0.0024387,0.020373,0.16992,-0.075106,0.042421,-0.15413,-0.16653,-0.01773,-0.32555,-0.0062753,-0.026321,0.033586,0.037863,0.085443,0.0034022,-0.061333,-0.29079,-0.026724,-0.11071,0.12383,-0.11447,-0.035075,0.041127,0.011013,0.00054466,0.39095,-0.16618,0.035731,-0.12498,-0.31387,0.12287,0.020658,0.002769,-0.039051,-0.060365,0.1702,-0.12589,-0.033147,0.0073566,-0.099579,0.024687,-0.046203,-0.011979,-0.00047188,0.42882,0.0068439,0.0023538,0.0050443,0.20807,-0.14819,-0.029141
0.1926,-0.028832,0.044325,0.050859,-0.036105,-0.05934,-0.12723,-0.00051945,-0.01923,-0.01148,0.084737,0.015056,-0.042123,0.10402,-0.044827,0.0563,6.365e-05,-0.027063,0.021923,0.039643,-0.29533,0.010301,-0.27928,0.45391,0.13395,-0.25679,0.33165,-0.12229,-0.038403,-0.20676,-0.040226,0.016102,0.0034354,0.15029,-0.30274,-0.017806,-0.062198,0.032771,-0.012749,-0.028817,-0.070106,-0.037322,0.36176,-0.045539,-0.021843,-0.0094486,-0.024822,0.09177,-0.043716,-0.043564,-0.044036,-0.0010986,0.00016444,-0.024496,-0.037697,-0.0038004,-0.065421,0.018224
0.065707,-0.0044878,0.11039,0.11936,-0.031588,-0.044586,0.11473,-0.002235,-0.052492,-0.053287,-0.0033981,0.070042,-0.15216,-0.10777,0.034691,-0.12782,0.00056431,0.016307,-0.03342,0.059857,-0.14634,0.00031063,0.52697,0.014302,0.043442,-0.13955,0.0664,-0.1267,-0.090688,-0.061692,-0.037754,0.051263,0.018012,0.068471,-0.36488,-0.018168,0.28889,0.15729,-0.081454,-0.029516,-0.024297,-0.031906,-0.4181,-0.14975,-0.05916,-0.0065668,-0.077541,0.06514,-0.0064234,-0.0010234,-0.043104,-0.0062531,0.00038834,-0.025091,0.013113,-0.016472,-0.23407,0.058619
0.054008,-0.015001,-0.0023972,-0.028422,-0.0076649,-0.027526,0.096425,0.0016542,-0.0054296,0.13205,0.044522,-0.073463,0.35124,-0.012908,0.0043767,-0.30091,-0.0021805,-0.046795,-0.0071084,-0.054812,-0.054608,0.0036699,0.24815,0.18091,0.10467,-0.11081,0.0038399,-0.094685,-0.041268,0.014507,-0.0041499,-0.058189,0.070936,-0.0018549,-0.15056,-0.093435,-0.12818,-0.074516,0.00072883,-0.0031497,-0.021328,-0.039032,-0.114,0.35409,0.13375,-0.00081001,0.16167,-0.01517,-0.02462,-0.01304,-0.020311,0.12791,-0.00054469,-0.0026775,0.022841,0.073203,0.57603,-0.092799
-0.011317,-0.0079435,-0.027722,-0.11641,0.051641,-0.0022491,0.18377,0.0050824,0.04865,0.061789,0.14434,-0.019563,-0.14213,0.20094,0.00019125,-0.38708,0.00090774,-0.099111,-0.010632,-0.022979,0.31081,-0.0060891,0.18117,0.52447,0.15503,0.060508,-0.084549,0.097358,0.013359,0.10047,0.041009,-0.0080884,-0.14842,-0.0035719,0.1909,-0.13323,-0.18638,-0.086011,0.08563,0.025561,0.017199,-0.021433,0.02996,-0.1532,-0.056755,0.013189,-0.058315,-0.073171,0.0056322,-0.0025403,-0.016776,-0.09164,0.0019836,0.021728,0.038765,-0.02122,-0.25466,0.015639
0.011571,0.00027836,0.0022817,0.017225,-0.01208,0.0016354,-0.026592,0.027339,-0.010662,0.81048,-0.025149,-0.0055021,-0.019518,-0.040516,4.8231e-05,0.053945,-0.002296,0.014914,0.0028138,-0.0036609,-0.072643,0.0016928,-0.017832,-0.097487,-0.025029,-0.020168,0.01422,-0.030038,-0.0042839,-0.0094436,-0.0086518,-0.010947,-0.54013,-0.0056372,-0.043141,0.021623,0.012054,0.0045061,-0.018266,-0.0051073,-0.0029074,0.001848,-0.015709,-0.032322,-0.0050878,-0.0030483,0.0012392,0.011081,-0.0037459,-0.00089614,0.0048955,0.046083,0.012203,-0.0043415,-0.0046875,0.12454,-0.060192,0.003317
0.35212,-0.032273,0.025706,-0.13466,-0.079466,0.14028,0.14471,-0.00020722,-0.056962,-0.035388,-0.080668,-0.012105,-0.024481,0.082878,-0.014916,0.32781,0.00028857,-0.03924,0.050594,-0.0090724,-0.34935,0.00078027,0.1195,0.06617,-0.00014887,-0.13009,0.047066,-0.18659,0.037819,0.43884,-0.043771,-0.007652,-0.00094885,0.010012,0.27326,0.0086433,-0.32419,-0.045786,-0.12336,-0.021768,0.1123,-0.0071088,-0.18983,-0.025962,-0.0078527,-0.019214,-0.007466,-0.090144,-0.030156,-0.044203,0.15237,-0.027671,-0.0002815,-0.018504,0.054212,-0.010557,-0.046378,-0.0028163
0.13555,0.091981,-0.046669,0.41464,-0.066771,0.062216,0.091848,0.00028839,-0.083018,-0.015555,0.013223,-0.011416,-0.012726,-0.0081459,0.08156,-0.12929,0.00051471,0.013308,-0.017122,0.0057995,-0.28996,0.01227,-0.14461,0.060942,0.087072,0.57614,-0.21477,0.13071,0.12311,0.078977,-0.016274,-0.0079217,-0.0035508,-0.10281,-0.2372,-0.027678,-0.24201,0.014405,-0.084923,0.011899,-0.0060593,0.064622,-0.059083,-0.013665,-0.0021822,-0.025768,-0.0012442,0.23676,-0.02738,0.13053,-0.0054725,-0.019865,-3.1137e-05,0.010115,-0.0021593,-0.0029637,-0.027284,-0.0046078
-0.069351,0.013884,-0.1334,-0.11529,0.016856,-0.0026152,-0.0046948,0.0049322,0.21106,0.0069707,-0.13862,-0.019988,-0.0053136,0.24023,0.023892,0.025132,-0.00033512,-0.0034806,0.13011,-0.017715,-0.30814,-0.00095456,0.34509,-0.1279,-0.049747,0.083633,0.32261,0.3272,0.14501,-0.28573,-0.033759,-0.015214,0.041521,-0.18606,0.025593,0.078758,-0.21289,-0.00038545,0.37139,-0.01747,-0.053154,0.070077,0.023487,-0.009907,0.0081595,-0.014185,0.013803,-0.024866,0.0013788,-0.0033902,-0.069609,-0.12266,0.002177,-0.01485,0.02174,0.10101,-0.031668,-0.010052
-0.011474,0.0049111,-0.0072135,-0.0038269,-0.0045575,-0.0058414,0.012315,-0.027319,0.037898,-0.12223,-0.034701,0.017519,-0.010471,0.043985,0.0082016,0.028806,0.0057359,0.00095084,0.025334,0.014194,-0.041844,-0.0016237,0.062898,0.010391,-0.0051655,0.036066,0.056475,0.070511,0.038234,-0.04721,-0.0072436,0.022326,-0.29194,-0.016802,0.038875,-0.0087058,-0.03014,0.023267,0.064284,-0.0039951,-0.017711,0.0062819,0.0025272,0.0056961,-0.027165,-0.0028138,-0.041008,-0.00057329,-0.0084669,0.0047011,-0.01062,0.65823,-0.013761,-0.0033961,0.0030513,-0.65319,0.040089,0.010091
0.1283,-0.013518,-0.14689,-0.147,0.18345,0.19298,-0.044924,-0.00080584,-0.083269,-0.021586,-0.064553,-0.02422,-0.002771,0.46036,-0.053439,-0.25133,0.0012501,-0.056156,-0.096979,-0.0033689,0.034261,0.016002,-0.091819,-0.16687,-0.04925,-0.070361,-0.0052528,-0.0077973,-0.23368,0.14178,0.018893,-0.014267,-0.023567,-0.17385,-0.30708,0.3494,0.035226,0.017645,-0.12387,0.012569,0.28264,0.17298,0.036048,-0.010026,0.00042336,0.0053372,0.0078135,0.0096522,0.24879,-0.056723,-0.010293,0.019045,-0.00085783,0.010685,0.019685,-0.042889,-0.022068,-0.011253
-0.0048498,-0.0033336,-0.015076,-0.01711,-0.0046758,0.00045679,-0.014869,-0.0015517,0.015068,-0.020413,0.027015,-0.034316,0.042787,-0.066282,-0.0031173,-0.015877,0.00083006,0.002325,4.8982e-05,-0.028533,-0.015114,0.00041291,-0.015245,-0.01885,0.01861,-0.022137,-0.0087898,-0.014722,-0.0028412,0.016995,0.00062111,-0.023643,0.014637,0.010352,-0.038142,-0.0090525,-0.0060684,-0.041724,0.034631,0.00014092,-0.0018138,-0.0051582,-0.0035486,0.15066,0.56627,0.00042911,0.63302,-0.0092223,-0.0057968,-0.0028793,0.0079359,0.068484,-0.0035363,0.00011979,0.0016846,-0.040452,-0.47928,-0.036763
0.068572,-0.014105,-0.010177,-0.05046,-0.099758,0.04964,-0.0022625,0.00061706,0.076973,-0.023807,0.79631,-0.036756,-0.0031035,-0.27776,-0.02141,0.0023592,0.00086782,-0.03968,0.015014,-0.037014,-0.050215,-0.01195,0.0052165,-0.044955,-0.080408,-0.070859,0.0025821,0.016831,0.062772,0.079389,-0.056071,-0.022534,-0.023542,-0.27838,-0.056809,0.31273,-0.011286,-0.049652,0.1833,-0.046717,0.02946,0.017671,-0.0024084,-0.029312,-0.045238,-0.0070699,-0.034818,0.004959,-0.0036234,-0.024988,0.021388,-0.00637,-0.00029957,-0.039712,0.010703,-0.030822,0.0040869,-0.016354
0.02116,-0.0010108,-0.053828,-0.040973,-0.045104,0.10087,0.032043,0.00011898,0.28005,-0.00092681,-0.16592,0.0046543,-0.014774,-0.19254,-0.020909,-0.028165,0.00021579,-0.0058758,-0.13026,-0.0052124,-0.015408,-0.0070777,-0.19476,0.00096153,0.09291,-0.025789,-0.0022993,0.15907,-0.16478,0.39696,-0.06499,7.6025e-05,-0.0037962,0.24839,-0.24984,-0.14269,0.098586,0.015394,0.60203,-0.055828,0.1042,0.021608,-0.061559,-0.00859,-0.031027,-0.0066293,-0.044402,-0.020162,0.025409,8.1265e-05,0.12648,-0.004927,0.00028182,-0.047457,0.021197,-0.0006298,0.021844,0.0017628
-0.1403,0.00095638,0.072738,0.44913,-0.14482,-0.022965,0.076314,-0.00079079,0.092038,0.0099667,-0.027563,0.012845,0.01589,0.1983,0.0056807,0.090372,-0.00068779,-0.17854,-0.39072,0.016786,-0.04128,0.0051441,0.012133,0.044312,-0.0348,-0.24752,-0.18718,-0.079057,-0.36692,-0.15912,-0.10955,0.011283,0.010729,-0.1288,0.29359,0.13498,-0.10325,0.0067222,0.19107,-0.070018,-0.00025253,-0.016277,-0.047799,0.0088349,0.016374,-0.033612,0.025675,0.20237,0.0031751,-0.0057147,0.0038484,0.0074707,-0.00016266,-0.05952,-0.038758,0.010631,0.00039504,0.0076664
-0.068975,-0.013777,-0.032366,-0.020444,0.00795,0.040585,-0.046712,0.0005849,-0.011266,-0.0055975,-0.16027,-0.0062113,-0.019598,-0.18843,-0.015814,0.11157,-5.2197e-05,0.05833,-0.0055944,-0.0093358,0.018469,-0.0028359,-0.011807,0.0044932,0.81368,-0.074809,0.031832,0.040124,-0.00055977,-0.00054505,-0.0051731,-0.0064195,-0.0066485,-0.46,0.046614,0.05967,0.10147,-0.032873,-0.058651,-0.0089063,0.048017,0.037566,0.0064434,0.0025328,-0.0036232,0.0036293,-0.021082,0.0014431,0.042585,-0.029769,0.038376,-0.0052807,0.00020157,-0.0075709,-0.0036963,-0.0058042,0.00064232,-0.0040504
-0.0041556,0.0025403,0.0025067,-0.0055271,0.001357,-0.0067435,0.00071687,-0.00031034,0.0028673,0.002313,-0.022428,-0.0025025,0.63339,-0.0077068,0.0032604,0.00078938,0.00046292,0.01504,-0.00053212,-0.0042918,0.00078024,-0.0001386,-0.0050009,-0.0058604,0.019496,0.0056512,0.0024487,-0.012994,-0.0060442,0.0037165,0.0066519,-0.0032331,0.034421,-0.0026321,-0.0063942,-0.0016605,0.0012178,-0.0071562,0.0055773,0.005442,-0.01149,-0.0051908,-0.0032651,-0.5435,-0.39528,0.0009321,0.36583,-0.0083118,-0.010315,0.0043617,0.0031328,0.046845,-0.0043682,0.004626,-0.0028269,0.0032285,-0.085271,-0.020035
0.022359,0.058125,0.080583,-0.096313,0.19189,-0.079476,0.10491,0.00095519,0.056435,-0.0060954,0.058629,-0.012275,-0.020573,0.081926,0.10474,0.10914,-7.7475e-05,0.40925,-0.17819,-0.014732,-0.023124,-0.011276,-0.063736,0.055829,-0.022748,0.26683,0.13798,-0.33651,-0.34809,-0.027064,0.2394,-0.0082274,-0.0066616,-0.18684,-0.048346,0.031929,-0.037515,-0.038235,0.17874,0.21633,-0.15338,-0.089909,-0.091531,0.01075,0.0062063,0.014472,-0.014271,-0.22418,-0.15374,0.1289,-0.030182,-0.0054624,0.0002081,0.18389,-0.11396,-0.0060999,-0.0017505,-0.0058393
0.010971,-0.044791,-0.12007,0.10517,0.49457,0.08545,-0.064342,0.0028051,-0.0040888,-0.016553,0.13712,-0.028363,-0.0090973,-0.26466,-0.036706,0.072309,0.0012984,-0.20448,-0.13604,-0.024365,-0.17003,0.0081125,0.11921,-0.07007,0.057803,-0.07618,-0.0079138,0.074266,-0.073494,-0.12738,0.32843,-0.02281,-0.016263,0.19046,0.089498,-0.18456,-0.12978,-0.031946,-0.0077672,0.29838,0.22241,0.04163,0.042027,-0.021009,-0.022029,0.01837,-0.018472,0.13427,0.19103,-0.07097,-0.0045946,-0.012224,0.00038879,0.25364,0.033693,-0.015886,-0.010827,-0.01714
0.20483,0.020221,0.061765,-0.039972,-0.11606,0.076908,0.067847,0.0032416,0.059481,-0.016338,-0.11628,-0.031121,-0.017501,-0.066787,0.022259,-0.073519,0.00094642,-0.16819,0.16499,-0.027701,0.072955,0.00086292,-0.013077,-0.11879,0.2564,0.067837,-0.18765,-0.29216,0.1126,-0.21769,0.098159,-0.023205,-0.016291,0.39279,0.059137,0.49148,-0.095505,-0.051781,0.20881,0.073754,-0.011685,0.046167,-0.031952,-0.0088457,-0.011629,0.019857,-0.019621,-0.054061,-0.050229,0.031052,-0.28733,-0.012636,0.00048034,0.062696,-0.061577,-0.015481,-0.010141,-0.017453
-0.17409,0.042741,0.073592,0.062206,0.13243,-0.31513,-0.066025,0.0021989,0.025597,-0.0084632,-0.049071,-0.018607,-0.010907,0.11029,0.016385,-0.046884,0.00074503,-0.29259,0.0090818,-0.022208,-0.027518,-0.023859,0.046633,-0.060546,0.067465,-0.056131,0.047965,0.084516,0.087863,0.2905,0.18156,-0.012639,-0.008425,0.059935,-0.10079,0.34902,0.0023566,-0.020442,-0.04936,0.14594,-0.35768,-0.14963,0.056432,0.00038112,-0.001795,0.027864,-0.0089913,0.076478,-0.21784,0.035459,0.43794,-0.0066439,0.00031237,0.12406,0.085339,-0.0077283,-0.0052866,-0.0096313
